scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,204786,4,31,187,87,27,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,218788,4,31,188,88,62,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,300536,6,14,85,85,78,1,42,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,302169,6,13,81,81,56,1,10,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,302249,6,13,80,80,64,1,2,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,302313,6,14,84,84,12,1,34,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,303024,6,31,186,86,37,1,50,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,303024,6,31,189,89,8,1,74,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,307144,6,14,87,87,19,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,307405,6,14,86,86,65,1,50,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,452159,9,16,97,97,51,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,452347,9,16,98,98,12,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,453891,9,16,96,96,75,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,456742,9,16,99,99,45,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,551969,11,33,198,98,32,1,122,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,553604,11,33,199,99,28,1,127,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,554057,11,15,91,91,54,1,87,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,554218,11,15,90,90,46,1,82,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,554260,11,15,93,93,69,1,97,severe_slow
dynamic_stress_100d_20pct_hdd,100,49,1000000,5000,1.0,health_ec,15.0,554480,11,15,92,92,36,1,92,severe_slow
