scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,window_id,window_start_read,window_end_read,slow_disk_a_id,slow_disk_a_state,slow_disk_b_id,slow_disk_b_state,active_slow_disks,p50_ms,p95_ms,p99_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,0,0,50000,80,healthy,90,healthy,0,12.5,16.8,18.9,200000,0.0,0,0,0,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,1,50000,100000,80,healthy,90,healthy,0,12.5,16.8,18.8,200000,0.0,0,0,0,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,2,100000,150000,80,healthy,90,healthy,0,12.5,16.8,18.8,200000,0.0,0,0,0,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,3,150000,200000,80,mild_slow,90,healthy,10,12.8,27.5,36.7,202130,1.1,2130,2130,1759,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,4,200000,250000,80,mild_slow,90,healthy,10,12.8,26.3,35.1,202906,1.5,2906,2906,2375,1,1,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,5,250000,300000,80,mild_slow,90,healthy,10,12.8,26.2,34.9,203173,1.6,3173,3173,2642,1,1,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,6,300000,350000,80,severe_slow,90,healthy,10,12.7,54.7,77.8,203086,1.5,3086,3086,2489,8,8,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,7,350000,400000,80,severe_slow,90,healthy,10,12.7,53.4,75.6,203172,1.6,3172,3172,2693,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,8,400000,450000,80,severe_slow,90,healthy,10,12.7,51.5,74.7,203051,1.5,3051,3051,2580,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,9,450000,500000,80,recovery,90,mild_slow,10,12.9,26.2,36.2,204600,2.3,4600,4600,3375,4,4,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,10,500000,550000,80,recovery,90,mild_slow,10,12.9,25.8,34.9,204144,2.1,4144,4144,3199,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,11,550000,600000,80,healthy,90,severe_slow,10,12.7,54.5,77.4,203544,1.8,3544,3544,2717,6,6,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,12,600000,650000,80,healthy,90,severe_slow,10,12.7,53.1,76.0,203265,1.6,3265,3265,2625,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,13,650000,700000,80,healthy,90,severe_slow,10,12.8,54.9,75.9,203401,1.7,3401,3401,2766,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,14,700000,750000,80,mild_slow,90,recovery,10,12.9,24.2,36.0,203937,2.0,3937,3937,3411,1,1,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,15,750000,800000,80,recovery,90,recovery,0,12.8,18.5,22.4,203190,1.6,3190,3190,2621,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,16,800000,850000,80,healthy,90,healthy,0,12.4,16.8,18.9,201257,0.6,1257,1257,994,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,17,850000,900000,80,healthy,90,healthy,0,12.5,16.8,18.9,200255,0.1,255,255,193,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,18,900000,950000,80,healthy,90,healthy,0,12.5,16.8,18.8,200100,0.1,100,100,78,0,0,0
dynamic_stress_100d_20pct_hdd,100,55,1000000,5000,1.0,health_ec,15.0,19,950000,1000000,80,healthy,90,healthy,0,12.5,16.8,18.7,200031,0.0,31,31,26,0,0,0
