scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,0.8,20,50000,vanilla_ec,15.0,12.6,17.6,44.1,0.0,19.2,421.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,32.6,75.2,-1,-1,-1.0
dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,0.8,20,50000,late_binding,15.0,10.8,14.6,28.4,35.5,13.9,282.2,5000000,25.0,1000000,150000,7759,1000000,796033,0,-1,-1,-1,-1,15,23078,23.7,53.9,-1,-1,-1.0
dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,0.8,20,50000,timeout_degraded_read,15.0,12.6,17.5,29.5,33.0,18.6,259.3,4181885,4.5,181885,23976,6259,181885,22019,0,-1,-1,-1,15,15,11082,26.3,53.9,-1,-1,-1.0
dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,0.8,20,50000,health_ec,15.0,12.5,17.4,28.2,35.9,12.2,247.2,4019456,0.5,19456,0,5388,19456,17824,6,6,0,1704,1545,1545,9131,26.4,51.7,18100,14477,80.0
