scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.5,47.4,0.0,15.1,647.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,41.1,104.3,-1,-1,-1.0
dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,33.1,30.2,11.8,438.3,5000000,25.0,1000000,150000,6447,1000000,796999,0,-1,-1,-1,-1,119,18875,29.9,73.8,-1,-1,-1.0
dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,33.3,29.7,14.7,404.0,4179303,4.5,179303,24335,5876,179303,20938,0,-1,-1,-1,119,119,9975,30.4,73.8,-1,-1,-1.0
dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,26.0,45.1,8.6,353.7,4015319,0.4,15319,0,4111,15319,14023,6,6,0,1196,687,687,7249,29.4,66.8,12646,11153,88.2
