scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,18.3,65.9,0.0,195.6,505.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,36.1,85.2,-1,-1,-1.0
dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,15.0,50.8,22.9,78.6,405.1,5000000,25.0,1000000,150000,11886,1000000,797493,0,-1,-1,-1,-1,16,36467,29.6,68.5,-1,-1,-1.0
dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,18.2,53.0,19.6,95.3,398.1,4193791,4.8,193791,24274,10014,193791,23626,0,-1,-1,-1,16,78,17012,32.7,70.9,-1,-1,-1.0
dynamic_sensitivity_100d_10pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.6,17.7,42.9,34.9,23.2,359.0,4027110,0.7,27110,0,7232,27110,23031,13,12,0,2893,1115,1115,11898,30.9,66.4,23112,17702,76.6
