candidate_id,row_type,grid_name,a_abs,b_abs,theta_s,theta_d,seeds,num_runs,feasible,post_warmup_windowed_p99_ms_median,post_warmup_windowed_p99_ms_min,post_warmup_windowed_p99_ms_max,post_warmup_windowed_p99_ms_sum,severe_window_p99_ms_median,severe_window_p99_ms_min,severe_window_p99_ms_max,severe_window_p99_ms_sum,post_warmup_p99_gap_to_tdr_ms_median,post_warmup_p99_gap_to_tdr_ms_min,post_warmup_p99_gap_to_tdr_ms_max,post_warmup_p99_gap_to_tdr_ms_sum,post_warmup_p99_gap_to_tdr_pct_median,post_warmup_p99_gap_to_tdr_pct_min,post_warmup_p99_gap_to_tdr_pct_max,post_warmup_p99_gap_to_tdr_pct_sum,severe_window_p99_gap_to_tdr_ms_median,severe_window_p99_gap_to_tdr_ms_min,severe_window_p99_gap_to_tdr_ms_max,severe_window_p99_gap_to_tdr_ms_sum,bandwidth_overhead_pct_median,bandwidth_overhead_pct_min,bandwidth_overhead_pct_max,bandwidth_overhead_pct_sum,bandwidth_vs_tdr_ratio_median,bandwidth_vs_tdr_ratio_min,bandwidth_vs_tdr_ratio_max,bandwidth_vs_tdr_ratio_sum,read_bypass_eligible_events_median,read_bypass_eligible_events_min,read_bypass_eligible_events_max,read_bypass_eligible_events_sum,read_bypass_triggered_events_median,read_bypass_triggered_events_min,read_bypass_triggered_events_max,read_bypass_triggered_events_sum,read_bypass_coverage_pct_median,read_bypass_coverage_pct_min,read_bypass_coverage_pct_max,read_bypass_coverage_pct_sum,migration_triggers_median,migration_triggers_min,migration_triggers_max,migration_triggers_sum,migration_true_positives_median,migration_true_positives_min,migration_true_positives_max,migration_true_positives_sum,migration_false_positives_median,migration_false_positives_min,migration_false_positives_max,migration_false_positives_sum,migration_false_negatives_median,migration_false_negatives_min,migration_false_negatives_max,migration_false_negatives_sum,migration_precision_pct_median,migration_precision_pct_min,migration_precision_pct_max,migration_precision_pct_sum,migration_recall_pct_median,migration_recall_pct_min,migration_recall_pct_max,migration_recall_pct_sum,migration_fp_rate_pct_median,migration_fp_rate_pct_min,migration_fp_rate_pct_max,migration_fp_rate_pct_sum,pre_slowdown_parity_reads_median,pre_slowdown_parity_reads_min,pre_slowdown_parity_reads_max,pre_slowdown_parity_reads_sum,recovery_parity_reads_median,recovery_parity_reads_min,recovery_parity_reads_max,recovery_parity_reads_sum,post_warmup_gap_reduction_vs_t26_pct_median,post_warmup_gap_reduction_vs_t26_pct_min,post_warmup_gap_reduction_vs_t26_pct_max,post_warmup_gap_reduction_vs_t26_pct_sum
t2_8_2_5|A=20|B=15|S=0.07|D=12,candidate,t2_8_2_3,20,15,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,21.35,20.8,22.6,213.8,20.35,19.7,21.9,204.5,-7.8,-8.5,-6.6,-78.2,-26.759,-29.01,-22.603,-267.791,-10.85,-11.6,-9.1,-106.9,4.05,4,4.2,40.6,0.384,0.381,0.396,3.856,15335,15053,15865,153453,13911.5,13665,14426,139585,90.9,90.4,91.8,909.6,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,712,7018,100,100,100,1000,0.848,0.836,0.86,8.478,0,0,0,0,0,0,0,0,4851.5,4788,4919,48522,188.636,175,196.591,1888.636
t2_8_2_5|A=25|B=15|S=0.04|D=12,candidate,t2_8_2_3,25,15,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.7,19.3,20.3,197.7,19,18.9,19.1,190.2,-9.45,-9.8,-8.9,-94.3,-32.419,-33.677,-30.479,-322.945,-12.1,-12.3,-11.9,-121.2,4.1,4.1,4.3,41.5,0.39,0.39,0.406,3.941,15355,15081,15889,153342,13746.5,13506,14273,137914,90,89.3,90.6,899.4,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7017,100,100,100,1000,0.849,0.836,0.86,8.479,0,0,0,0,0,0,0,0,5092,5032,5187,51069,207.386,201.136,211.364,2071.591
t2_8_2_5|A=20|B=20|S=0.05|D=12,candidate,t2_8_2_3,20,20,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,20.75,19.9,21.6,206.8,19.3,19.1,19.6,193.2,-8.45,-9.2,-7.6,-85.2,-28.938,-31.615,-26.027,-291.79,-11.85,-12.2,-11.4,-118.2,4.2,4.2,4.3,42.3,0.4,0.396,0.41,4.017,15949,15709,16159,159514,14709,14504,14856,147070,92.2,91.6,92.8,921.8,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7038,100,100,100,1000,0.846,0.833,0.857,8.454,0,0,0,0,0,0,0,0,4766.5,4663,4804,47542,196.023,186.364,204.545,1968.182
t2_8_2_5|A=20|B=15|S=0.07|D=16,candidate,t2_8_2_3,20,15,0.07,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,21.5,20.9,22.5,214.8,20.45,19.7,21.9,205.5,-7.7,-8.4,-6.7,-77.2,-26.369,-28.669,-22.945,-264.362,-10.75,-11.6,-9.1,-105.9,4.2,4.1,4.3,42.1,0.4,0.39,0.406,3.998,15889,15678,16159,159048,14508,14303,14889,145138,91.2,90.8,92.1,912.5,6,6,6,60,6,6,6,60,0,0,0,0,703,694,715,7038,100,100,100,1000,0.846,0.832,0.857,8.454,0,0,0,0,0,0,0,0,4865,4791,4988,48657,187.5,176.136,195.455,1877.273
t2_8_2_5|A=20|B=15|S=0.05|D=12,candidate,t2_8_2_3,20,15,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.5,19.2,19.8,194.9,19.1,19,19.4,191.1,-9.65,-10,-9.5,-97.1,-33.104,-34.247,-32.423,-332.533,-12.05,-12.3,-11.7,-120.3,4.2,4.1,4.4,42.3,0.4,0.39,0.415,4.017,15334.5,15053,15864,153318,14267,13975,14779,142809,93.15,92.7,93.8,931.6,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,712,7018,100,100,100,1000,0.848,0.836,0.86,8.478,0,0,0,0,0,0,0,0,5034.5,4963,5130,50420,209.659,207.955,213.636,2103.409
t2_8_2_5|A=25|B=15|S=0.03|D=12,candidate,t2_8_2_3,25,15,0.03,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.15,19,19.6,192,18.9,18.8,19,189.1,-10.05,-10.3,-9.6,-100,-34.418,-35.154,-32.99,-342.463,-12.25,-12.4,-12,-122.3,4.2,4.2,4.4,42.4,0.4,0.396,0.415,4.027,15355.5,15082,15890,153344,13866,13651,14382,139142,90.75,90,91.4,907.4,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7017,100,100,100,1000,0.849,0.836,0.86,8.479,0,0,0,0,0,0,0,0,5154.5,5098,5228,51578,214.205,209.091,217.045,2136.364
t2_8_2_5|A=20|B=10|S=0.07|D=12,candidate,t2_8_2_3,20,10,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.85,19.4,20.4,199.1,19.65,19.3,20.1,196.1,-9.3,-9.8,-8.7,-92.9,-31.904,-33.562,-29.897,-318.145,-11.55,-11.9,-11,-115.3,4.2,4.2,4.3,42.2,0.4,0.396,0.41,4.008,15002.5,14836,15081,149632,13710,13572,13948,137081,91.55,91.2,92.5,916.1,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5192,5077,5278,51868,205.682,198.864,211.364,2055.682
t2_8_2_5|A=15|B=20|S=0.07|D=12,candidate,t2_8_2_3,15,20,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22.05,20.9,22.6,219.3,19.9,19.4,20.2,198.2,-7.2,-8.4,-6.5,-72.7,-24.615,-28.669,-22.337,-248.943,-11.3,-11.9,-10.9,-113.2,4.2,4.2,4.3,42.2,0.4,0.396,0.406,4.008,15929.5,15707,16154,159347,14697,14558,14852,147173,92.3,91.9,92.7,923.5,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,20,0,41,207,4578.5,4526,4632,45801,181.818,173.864,195.455,1826.136
t2_8_2_5|A=15|B=15|S=0.07|D=12,candidate,t2_8_2_3,15,15,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,20.85,19.9,21.4,208,19.5,19.2,19.8,194.7,-8.35,-9.2,-7.7,-84,-28.596,-31.615,-26.46,-287.664,-11.7,-12.1,-11.2,-116.7,4.2,4.1,4.4,42.2,0.4,0.39,0.415,4.007,15343.5,15049,15903,153488,14339.5,14082,14897,143785,93.65,93.3,94,936.7,6,6,7,61,6,6,7,61,0,0,0,0,701.5,692,712,7017,100,100,100,1000,0.85,0.836,0.975,8.617,0,0,0,0,20,0,46,213,4898,4829,4987,49080,194.886,187.5,204.545,1954.545
t2_8_2_5|A=25|B=20|S=0.03|D=12,candidate,t2_8_2_3,25,20,0.03,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,19.1,19.8,192.9,19,18.9,19.1,189.9,-10,-10.1,-9.5,-99.1,-34.305,-34.589,-32.423,-339.384,-12.15,-12.3,-11.9,-121.5,4.25,4.2,4.3,42.5,0.403,0.4,0.41,4.036,15929.5,15718,16047,159297,14378.5,14280,14587,144183,90.5,90,91.1,905.1,6,6,6,60,6,6,6,60,0,0,0,0,703,694,714,7035,100,100,100,1000,0.846,0.833,0.857,8.457,0,0,0,0,0,0,0,0,4934.5,4854,4981,49287,213.636,207.955,214.773,2126.136
t2_8_2_5|A=20|B=20|S=0.04|D=12,candidate,t2_8_2_3,20,20,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.5,19.2,19.6,194.1,19.1,19,19.4,191.3,-9.7,-10.1,-9.6,-97.9,-33.219,-34.471,-32.877,-335.268,-12.05,-12.3,-11.7,-120.1,4.3,4.3,4.4,43.3,0.41,0.406,0.419,4.112,15941.5,15709,16158,159365,14874.5,14694,15052,148747,93.3,92.7,94,933.3,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,0,0,0,0,4870.5,4739,4921,48605,210.227,209.091,214.773,2112.5
t2_8_2_5|A=25|B=15|S=0.04|D=16,candidate,t2_8_2_3,25,15,0.04,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.75,19.2,20.2,197.4,19,18.9,19.3,190.4,-9.5,-9.9,-9,-94.6,-32.479,-34.021,-30.822,-323.975,-12.15,-12.3,-11.8,-121,4.3,4.3,4.4,43.3,0.41,0.406,0.419,4.112,15892.5,15710,16179,159166,14298,14233,14699,143686,90.25,89.6,91.1,902.7,6,6,6,60,6,6,6,60,0,0,0,0,703,694,715,7037,100,100,100,1000,0.846,0.832,0.857,8.455,0,0,0,0,0,0,0,0,5095,5032,5203,51112,207.955,202.273,212.5,2075
t2_8_2_5|A=20|B=15|S=0.04|D=12,candidate,t2_8_2_3,20,15,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,19,19.5,192.3,19,18.9,19.2,189.8,-9.95,-10.2,-9.7,-99.7,-34.134,-34.932,-33.333,-341.436,-12.2,-12.3,-11.9,-121.6,4.3,4.2,4.5,43.3,0.41,0.4,0.425,4.112,15334,15054,15866,153322,14398,14113,14918,144172,94,93.6,94.8,940.2,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,712,7018,100,100,100,1000,0.848,0.836,0.86,8.478,0,0,0,0,0,0,0,0,5096,5048,5176,51092,213.068,210.227,215.909,2132.955
t2_8_2_5|A=20|B=20|S=0.05|D=16,candidate,t2_8_2_3,20,20,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,20.6,19.4,21.7,206.2,19.25,19.1,19.6,193,-8.5,-9.8,-7.5,-85.8,-29.21,-33.562,-25.685,-293.858,-11.85,-12.2,-11.5,-118.4,4.35,4.3,4.6,43.8,0.412,0.406,0.438,4.16,16369,16121,17210,165233,15128.5,14908,16003,152752,92.45,91.9,93,924.3,6,6,6,60,6,6,6,60,0,0,0,0,704,695,714,7040,100,100,100,1000,0.845,0.833,0.856,8.451,0,0,0,0,0,0,0,0,4756,4694,4808,47522,196.591,185.227,211.364,1975
t2_8_2_5|A=25|B=10|S=0.04|D=12,candidate,t2_8_2_3,25,10,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,19.1,19.7,193,19,18.9,19.1,189.8,-10,-10.2,-9.5,-99,-34.247,-34.812,-32.534,-339.038,-12.2,-12.3,-12,-121.6,4.35,4.3,4.4,43.5,0.412,0.41,0.419,4.131,15022.5,14871,15185,150054,13478.5,13365,13771,135078,90.1,89.4,90.8,900.4,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5285.5,5176,5365,52787,213.636,207.955,215.909,2125
t2_8_2_5|A=15|B=20|S=0.07|D=16,candidate,t2_8_2_3,15,20,0.07,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22,20.9,22.5,219.1,19.95,19.5,20.3,199,-7.2,-8.4,-6.6,-72.9,-24.658,-28.669,-22.68,-249.629,-11.25,-11.8,-10.8,-112.4,4.35,4.2,4.6,43.7,0.412,0.4,0.438,4.15,16367.5,15966,17211,164553,15145.5,14811,16013,152410,92.55,92.2,93,926.2,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,20,0,41,207,4581.5,4526,4658,45845,181.818,175,195.455,1828.409
t2_8_2_5|A=15|B=15|S=0.07|D=16,candidate,t2_8_2_3,15,15,0.07,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,20.9,20.1,21.4,208.4,19.55,19.2,19.8,195.2,-8.35,-9,-7.7,-83.6,-28.546,-30.928,-26.46,-286.295,-11.6,-12.1,-11.2,-116.2,4.35,4.3,4.5,43.7,0.412,0.41,0.429,4.15,15865,15674,16148,158952,14863,14735,15197,149220,93.85,93.5,94.2,938.7,6,6,6,60,6,6,6,60,0,0,0,0,703,694,714,7038,100,100,100,1000,0.846,0.833,0.857,8.454,0,0,0,0,20,0,46,213,4958,4835,5081,49452,194.886,187.5,202.273,1950
t2_8_2_5|A=25|B=20|S=0.03|D=16,candidate,t2_8_2_3,25,20,0.03,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,19,19.6,192.3,19,18.9,19.1,189.7,-10,-10.2,-9.5,-99.7,-34.305,-34.932,-32.646,-341.434,-12.2,-12.3,-12,-121.7,4.4,4.3,4.7,44,0.415,0.41,0.448,4.179,16361,16239,17382,164694,14845,14648,15928,149583,90.75,90.2,91.6,908.1,6,6,6,60,6,6,6,60,0,0,0,0,703.5,695,714,7039,100,100,100,1000,0.846,0.833,0.856,8.453,0,0,0,0,0,0,0,0,4949.5,4851,4993,49385,213.636,207.955,215.909,2132.955
t2_8_2_5|A=15|B=15|S=0.05|D=12,candidate,t2_8_2_3,15,15,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.1,19,19.5,191.6,19,18.9,19.2,189.9,-10.1,-10.3,-9.8,-100.4,-34.589,-35.154,-33.447,-343.833,-12.2,-12.3,-11.9,-121.5,4.4,4.3,4.6,43.8,0.415,0.41,0.434,4.159,15344.5,15048,15903,153355,14646.5,14352,15188,146538,95.5,95.4,95.9,955.6,6,6,7,61,6,6,7,61,0,0,0,0,701.5,692,712,7017,100,100,100,1000,0.85,0.836,0.975,8.617,0,0,0,0,22,0,49,231,5072,5001,5157,50774,214.773,211.364,217.045,2140.909
t2_8_2_5|A=20|B=15|S=0.05|D=16,candidate,t2_8_2_3,20,15,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.5,19.1,19.8,194.7,19.1,19,19.4,191.4,-9.7,-10.1,-9.4,-97.3,-33.219,-34.471,-32.192,-333.218,-12.05,-12.3,-11.7,-120,4.4,4.3,4.5,43.8,0.417,0.41,0.425,4.159,15888,15677,16161,159045,14834,14659,15202,148508,93.25,93,94.1,933.8,6,6,6,60,6,6,6,60,0,0,0,0,703,694,715,7038,100,100,100,1000,0.846,0.832,0.857,8.454,0,0,0,0,0,0,0,0,5046,4964,5171,50531,210.227,206.818,214.773,2105.682
t2_8_2_5|A=15|B=25|S=0.07|D=12,candidate,t2_8_2_3,15,25,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.2,21.6,24.3,231.1,21.9,19.8,26.7,226.4,-5.95,-7.7,-4.8,-60.9,-20.412,-26.28,-16.495,-208.51,-9.25,-11.4,-4.5,-85,4.4,4.3,4.5,44,0.417,0.406,0.429,4.179,17351.5,16652,17613,172212,15646,15036,15925,155645,90.35,89.9,90.8,903.8,6,6,6,60,6,5,6,58,0,0,0,0,704,696,714,7049,100,100,100,1000,0.838,0.711,0.855,8.158,0,0,0,0,20,0,41,207,4288,4182,4341,42731,167.614,154.545,187.5,1692.045
t2_8_2_5|A=20|B=20|S=0.03|D=12,candidate,t2_8_2_3,20,20,0.03,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.1,18.9,19.5,191.1,18.9,18.8,19,189.2,-10.1,-10.4,-9.8,-100.9,-34.648,-35.495,-33.447,-345.543,-12.2,-12.4,-12,-122.2,4.4,4.4,4.5,44.3,0.419,0.415,0.429,4.207,15941,15710,16158,159368,15036.5,14898,15209,150504,94.35,94,95.1,944.5,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,0,0,0,0,4961,4832,5014,49450,214.773,211.364,218.182,2146.591
t2_8_2_5|A=20|B=15|S=0.04|D=16,candidate,t2_8_2_3,20,15,0.04,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,19,19.5,192.3,18.95,18.9,19.1,189.6,-9.95,-10.3,-9.6,-99.7,-34.134,-35.154,-32.99,-341.434,-12.2,-12.3,-12,-121.8,4.4,4.4,4.6,44.5,0.419,0.419,0.434,4.226,15878,15677,16162,158884,14918,14805,15354,149726,94.15,93.9,95,942.5,6,6,6,60,6,6,6,60,0,0,0,0,703,694,715,7037,100,100,100,1000,0.846,0.832,0.857,8.455,0,0,0,0,0,0,0,0,5115,5033,5181,51151,213.068,209.091,217.045,2132.955
t2_8_2_5|A=25|B=15|S=0.03|D=16,candidate,t2_8_2_3,25,15,0.03,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.1,19,19.6,191.9,18.9,18.8,19,189,-10.1,-10.3,-9.6,-100.1,-34.53,-35.154,-32.99,-342.806,-12.3,-12.4,-12,-122.4,4.4,4.4,4.5,44.3,0.419,0.415,0.429,4.207,15892.5,15711,16180,159169,14405.5,14363,14813,144934,91.15,90.4,91.7,910.7,6,6,6,60,6,6,6,60,0,0,0,0,703,694,715,7037,100,100,100,1000,0.846,0.832,0.857,8.455,0,0,0,0,0,0,0,0,5141.5,5098,5247,51613,214.773,209.091,217.045,2137.5
t2_8_2_5|A=20|B=15|S=0.03|D=12,candidate,t2_8_2_3,20,15,0.03,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.05,18.9,19.4,190.8,18.8,18.8,19,188.5,-10.1,-10.4,-9.9,-101.2,-34.648,-35.495,-33.788,-346.57,-12.3,-12.5,-12.1,-122.9,4.4,4.4,4.6,44.4,0.419,0.415,0.434,4.216,15335,15055,15865,153325,14526,14275,15027,145449,94.8,94.5,95.6,948.7,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,712,7018,100,100,100,1000,0.848,0.836,0.86,8.478,0,0,0,0,0,0,0,0,5149,5101,5235,51601,214.773,212.5,218.182,2150
t2_8_2_5|A=20|B=10|S=0.07|D=16,candidate,t2_8_2_3,20,10,0.07,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.85,19.5,20.3,199,19.6,19.3,20.1,196.1,-9.3,-9.7,-8.8,-93,-31.904,-33.219,-30.241,-318.488,-11.5,-11.9,-11,-115.3,4.4,4.3,4.6,44.3,0.419,0.41,0.438,4.207,15528.5,15003,15911,155547,14230.5,13769,14785,143024,91.8,91.5,92.9,919.5,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,714,7026,100,100,100,1000,0.848,0.833,0.86,8.468,0,0,0,0,0,0,0,0,5218.5,5075,5361,52101,205.682,200,210.227,2056.818
t2_8_2_5|A=20|B=10|S=0.05|D=12,candidate,t2_8_2_3,20,10,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.35,19.1,19.5,193.1,19,18.9,19.1,189.7,-9.9,-10.1,-9.7,-98.9,-33.905,-34.589,-33.219,-338.7,-12.2,-12.3,-12,-121.7,4.4,4.4,4.5,44.3,0.419,0.415,0.429,4.207,15001,14834,15082,149627,13992,13890,14222,139927,93.5,93.1,94.3,935.2,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5274,5166,5355,52669,212.5,210.227,214.773,2123.864
t2_8_2_5|A=15|B=20|S=0.05|D=12,candidate,t2_8_2_3,15,20,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.8,19.4,20.1,197.8,19.1,19,19.4,191.4,-9.45,-9.8,-9.1,-94.2,-32.307,-33.562,-31.164,-322.593,-12.05,-12.2,-11.7,-120,4.4,4.3,4.5,43.9,0.419,0.41,0.425,4.169,15929.5,15706,16156,159345,15081.5,14903,15270,150918,94.7,94.4,95.1,947.1,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,21.5,0,44,225,4823.5,4768,4897,48205,207.386,203.409,211.364,2070.455
t2_8_2_5|A=15|B=10|S=0.07|D=12,candidate,t2_8_2_3,15,10,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.4,19.2,19.7,194,19.2,19,19.4,192,-9.9,-10,-9.5,-98,-33.788,-34.247,-32.534,-335.619,-11.95,-12.2,-11.6,-119.4,4.4,4.4,4.6,44.5,0.419,0.415,0.434,4.226,14996.5,14821,15078,149537,14136.5,13976,14278,141101,94.3,94.2,94.7,943.7,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,39.5,0,205,561,5217.5,5109,5298,52163,212.5,207.955,213.636,2113.636
t2_8_2_5|A=20|B=20|S=0.04|D=16,candidate,t2_8_2_3,20,20,0.04,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.35,19.2,19.6,193.6,19.05,19,19.3,191,-9.85,-10.1,-9.6,-98.4,-33.791,-34.471,-32.99,-336.98,-12.1,-12.3,-11.8,-120.4,4.45,4.4,4.7,44.7,0.422,0.415,0.448,4.245,16368,16124,17212,165089,15329.5,15074,16174,154476,93.6,92.9,94,935.7,6,6,6,60,6,6,6,60,0,0,0,0,704,695,714,7039,100,100,100,1000,0.845,0.833,0.856,8.453,0,0,0,0,0,0,0,0,4862,4770,4919,48590,211.932,209.091,214.773,2118.182
t2_8_2_5|A=25|B=10|S=0.03|D=12,candidate,t2_8_2_3,25,10,0.03,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.05,19,19.5,191.2,18.9,18.8,19,188.9,-10.15,-10.3,-9.8,-100.8,-34.76,-35.154,-33.447,-345.203,-12.3,-12.4,-12,-122.5,4.45,4.4,4.6,44.6,0.422,0.419,0.434,4.235,15023.5,14870,15185,150057,13576,13480,13876,136137,90.75,90,91.4,907.2,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5295.5,5192,5366,52862,215.341,211.364,217.045,2145.455
t2_8_2_5|A=15|B=15|S=0.04|D=12,candidate,t2_8_2_3,15,15,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.4,190.7,18.9,18.8,19,188.8,-10.15,-10.4,-9.9,-101.3,-34.82,-35.495,-33.788,-346.913,-12.2,-12.4,-12.1,-122.6,4.45,4.4,4.6,44.6,0.422,0.419,0.434,4.235,15344,15048,15903,153352,14749,14482,15281,147571,96.2,96,96.6,962.3,6,6,7,61,6,6,7,61,0,0,0,0,701.5,692,712,7017,100,100,100,1000,0.85,0.836,0.975,8.617,0,0,0,0,23.5,0,51,244,5124.5,5054,5202,51326,215.341,212.5,218.182,2151.136
t2_8_2_5|A=15|B=20|S=0.05|D=16,candidate,t2_8_2_3,15,20,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.8,19.2,20.2,197.8,19.15,18.9,19.4,191.2,-9.4,-10,-9,-94.2,-32.247,-34.247,-30.822,-322.592,-12.05,-12.2,-11.7,-120.2,4.5,4.4,4.7,45.1,0.425,0.419,0.448,4.283,16359,15966,17212,164436,15510,15164,16373,156021,94.9,94.6,95.1,948.8,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,21.5,0,44,225,4822.5,4765,4906,48201,206.818,202.273,213.636,2070.455
t2_8_2_5|A=15|B=20|S=0.04|D=12,candidate,t2_8_2_3,15,20,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,18.9,19.4,191.9,18.95,18.8,19.1,189.7,-10,-10.4,-9.8,-100.1,-34.247,-35.495,-33.562,-342.804,-12.2,-12.3,-11.9,-121.7,4.5,4.4,4.6,44.7,0.425,0.419,0.434,4.245,15916,15706,16154,159194,15210,15060,15411,152241,95.6,95.4,96,956.3,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7036,100,100,100,1000,0.846,0.833,0.857,8.456,0,0,0,0,23,0,46,238,4899.5,4805,4990,49058,213.636,211.364,218.182,2137.5
t2_8_2_5|A=20|B=25|S=0.04|D=12,candidate,t2_8_2_3,20,25,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,20.95,20.1,21.9,210,19.25,19,19.4,192.4,-8.3,-9.1,-7.2,-82,-28.377,-31.164,-24.742,-280.81,-11.9,-12.2,-11.6,-119,4.5,4.4,4.6,45,0.427,0.419,0.438,4.273,17251,16745,17612,172178,15631,15268,16041,156899,91.2,90.6,91.9,911.3,6,6,6,60,6,5,6,58,0,0,0,0,703.5,696,715,7048,100,100,100,1000,0.838,0.711,0.855,8.16,0,0,0,0,0,0,0,0,4570.5,4453,4609,45490,194.318,181.818,203.409,1931.818
t2_8_2_5|A=20|B=10|S=0.04|D=12,candidate,t2_8_2_3,20,10,0.04,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.15,19,19.5,191.8,18.9,18.9,19,189.1,-10.1,-10.2,-9.7,-100.2,-34.53,-34.932,-33.333,-343.148,-12.25,-12.4,-12.1,-122.3,4.5,4.5,4.6,45.3,0.429,0.425,0.438,4.302,15000.5,14834,15083,149628,14090.5,13999,14325,140947,94.2,93.7,95,941.9,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5293,5184,5366,52824,214.773,210.227,215.909,2138.636
