scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,151587,3,14,87,87,30,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,152288,3,14,85,85,64,1,41,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,152719,3,14,84,84,35,1,33,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,152724,3,13,80,80,64,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,157166,3,30,181,81,8,1,9,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,157453,3,13,81,81,25,1,9,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,158218,3,14,86,86,6,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,158792,3,30,183,83,38,1,25,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,158793,3,47,285,85,38,1,41,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,159113,3,30,182,82,45,1,17,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,159691,3,30,180,80,26,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,160616,3,98,589,89,12,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,160855,3,47,282,82,79,1,17,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,165164,3,81,489,89,40,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,166450,3,81,486,86,22,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,166450,3,81,487,87,97,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,166778,3,48,288,88,96,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,167518,3,81,488,88,10,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,167934,3,148,888,88,57,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,167993,3,48,289,89,36,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,170603,3,98,588,88,4,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,179885,3,31,186,86,71,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,179885,3,31,187,87,38,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,179890,3,31,188,88,9,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,179890,3,31,189,89,64,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,180416,3,131,788,88,73,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,181367,3,131,789,89,44,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,182238,3,131,786,86,51,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,182493,3,63,380,80,68,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,189958,3,64,387,87,0,1,57,mild_slow
