scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,151331,3,30,181,81,59,1,9,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,151331,3,30,182,82,92,1,17,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,151601,3,30,180,80,26,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,154142,3,14,85,85,29,1,41,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,154142,3,14,86,86,47,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,154752,3,30,183,83,48,1,25,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,156074,3,14,87,87,28,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,157814,3,13,80,80,70,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,159395,3,13,81,81,65,1,9,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,160104,3,14,84,84,46,1,33,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,165608,3,31,187,87,72,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,165608,3,31,189,89,0,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,166448,3,48,288,88,52,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,166479,3,48,289,89,16,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,166538,3,31,186,86,54,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,166538,3,31,188,88,16,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,169391,3,47,284,84,94,1,33,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,178849,3,81,488,88,8,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,178849,3,81,489,89,17,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,179190,3,81,487,87,76,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,179787,3,64,384,84,98,1,33,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,181075,3,81,486,86,32,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,181267,3,47,282,82,35,1,17,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,181267,3,47,285,85,30,1,41,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,183721,3,131,789,89,44,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,186022,3,64,385,85,30,1,41,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,187834,3,64,387,87,64,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,188488,3,80,480,80,79,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,195639,3,63,380,80,60,1,1,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,195994,3,131,787,87,50,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,197698,3,47,283,83,40,1,25,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,199010,3,131,786,86,14,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,203454,4,80,482,82,41,1,17,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,208085,4,131,788,88,33,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,215349,4,63,381,81,7,1,9,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,228318,4,64,386,86,67,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,235676,4,80,483,83,55,1,25,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,236968,4,98,589,89,95,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,243551,4,98,588,88,97,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,246723,4,181,1086,86,20,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,263513,5,181,1089,89,39,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,266230,5,148,888,88,19,1,65,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,267026,5,148,889,89,38,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,302839,6,97,583,83,23,1,26,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,302927,6,80,481,81,6,1,10,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,306812,6,198,1189,89,69,1,74,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,308283,6,181,1087,87,56,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,311708,6,198,1188,88,7,1,66,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,315139,6,181,1088,88,52,1,66,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,316151,6,231,1388,88,26,1,66,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,319531,6,231,1386,86,78,1,50,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,323716,6,231,1387,87,53,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,326016,6,130,783,83,57,1,26,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,326279,6,231,1389,89,79,1,74,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,332410,6,97,585,85,35,1,42,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,333329,6,114,685,85,94,1,42,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,335903,6,113,680,80,72,1,2,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,338317,6,97,582,82,37,1,18,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,338825,6,113,681,81,40,1,10,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,340917,6,130,782,82,74,1,18,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,346520,6,97,584,84,93,1,34,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,358581,7,164,987,87,16,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,366613,7,248,1488,88,19,1,66,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,368037,7,248,1489,89,15,1,74,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,406899,8,130,780,80,65,1,2,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,408021,8,114,684,84,33,1,34,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,450705,9,33,199,99,79,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,451122,9,33,198,98,48,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,452778,9,30,182,92,36,1,91,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,453209,9,15,92,92,8,1,91,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,453239,9,15,91,91,50,1,86,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,453574,9,15,93,93,13,1,96,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,454071,9,16,96,96,49,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,454203,9,15,90,90,34,1,81,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,454394,9,16,97,97,25,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,454485,9,16,98,98,20,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,454999,9,16,99,99,56,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,455107,9,64,384,98,32,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,457667,9,83,499,99,41,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,459126,9,83,498,98,54,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,459926,9,49,294,94,12,1,101,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,465568,9,47,284,94,45,1,101,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,465582,9,32,193,93,45,1,96,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,466168,9,116,696,96,38,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,466654,9,48,290,90,27,1,81,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,468477,9,49,297,97,38,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,469438,9,32,195,95,59,1,106,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,469495,9,116,698,98,59,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,469714,9,97,584,93,59,1,96,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,470271,9,32,192,92,51,1,91,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,470271,9,32,194,94,16,1,101,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,470601,9,116,699,99,69,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,470881,9,49,296,96,21,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,471382,9,133,799,99,78,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,472603,9,116,697,97,24,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,488633,9,114,685,94,76,1,101,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,489461,9,49,295,95,68,1,106,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,496847,9,66,396,96,68,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,496847,9,66,397,97,45,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,496847,9,66,398,98,35,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,497811,9,166,998,98,62,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,497904,9,66,399,99,62,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,502925,10,65,393,93,53,1,96,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,504102,10,133,798,98,29,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,506170,10,48,291,91,20,1,86,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,506878,10,65,390,90,6,1,81,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,526032,10,65,391,91,25,1,86,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,526074,10,166,999,99,66,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,527512,10,166,997,97,63,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,534177,10,166,996,96,30,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,553809,11,82,494,94,33,1,102,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,556657,11,183,1098,98,25,1,122,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,556657,11,183,1099,99,26,1,127,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,558299,11,65,392,92,30,1,92,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,558954,11,82,493,93,62,1,97,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,560049,11,115,690,90,48,1,82,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,560212,11,82,495,95,24,1,107,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,561888,11,115,691,91,49,1,87,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,564751,11,98,588,97,37,1,117,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,565603,11,82,492,92,21,1,92,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,567879,11,216,1296,96,38,1,112,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,567879,11,216,1299,99,82,1,127,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,568641,11,216,1298,98,4,1,122,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,568902,11,216,1297,97,84,1,117,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,570021,11,99,594,94,57,1,102,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,570318,11,98,589,95,31,1,107,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,572924,11,98,591,91,86,1,87,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,572994,11,98,590,90,70,1,82,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,578593,11,132,794,94,75,1,102,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,581254,11,233,1398,98,14,1,122,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,581254,11,233,1399,99,89,1,127,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,583666,11,99,597,97,51,1,117,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,605917,12,99,596,96,43,1,112,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,610319,12,115,692,92,5,1,92,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,625069,12,115,693,93,21,1,97,severe_slow
dynamic_stress_100d_20pct_hdd,100,50,1000000,5000,1.0,health_ec,15.0,633652,12,99,595,95,85,1,107,severe_slow
