scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,207515,4,31,189,89,39,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,302030,6,31,186,86,69,1,50,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,303418,6,31,188,88,53,1,66,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,303644,6,13,81,81,53,1,10,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,303880,6,31,187,87,26,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,304948,6,14,84,84,6,1,34,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,305048,6,13,80,80,9,1,2,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,306821,6,14,87,87,28,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,310014,6,14,85,85,78,1,42,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,310182,6,14,86,86,53,1,50,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,454310,9,16,99,99,26,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,454953,9,16,97,97,35,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,455540,9,16,98,98,46,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,456491,9,16,96,96,50,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,554340,11,33,199,99,13,1,127,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,556460,11,33,198,98,27,1,122,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,557444,11,15,90,90,14,1,82,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,557444,11,15,91,91,46,1,87,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,566153,11,15,92,92,84,1,92,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,568847,11,15,93,93,58,1,97,severe_slow
dynamic_stress_100d_20pct_hdd,100,68,1000000,5000,1.0,health_ec,15.0,704699,14,15,92,84,72,1,37,mild_slow
