scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,183371,3,31,187,87,36,1,57,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,201550,4,31,189,89,52,1,73,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,208299,4,31,186,86,42,1,49,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,276372,5,14,85,85,54,1,41,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,302389,6,13,80,80,56,1,2,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,302904,6,31,188,88,98,1,66,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,303465,6,14,87,87,27,1,58,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,303866,6,14,84,84,8,1,34,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,304375,6,14,86,86,17,1,50,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,304376,6,13,81,81,17,1,10,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,460665,9,16,98,98,65,1,121,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,460751,9,16,96,96,29,1,111,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,460985,9,16,97,97,19,1,116,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,461317,9,16,99,99,20,1,126,mild_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,554087,11,33,198,98,51,1,122,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,554087,11,33,199,99,61,1,127,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,563491,11,15,90,90,78,1,82,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,565964,11,15,91,91,57,1,87,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,569146,11,15,92,92,18,1,92,severe_slow
dynamic_stress_100d_20pct_hdd,100,52,1000000,5000,1.0,health_ec,15.0,569844,11,15,93,93,24,1,97,severe_slow
