scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,150462,3,16,98,98,33,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,152101,3,33,198,98,65,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,158176,3,133,798,98,24,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,161491,3,83,498,98,96,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,165913,3,66,398,98,46,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,170388,3,116,698,98,10,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,265093,5,166,998,98,17,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,287016,5,216,1298,98,53,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,307137,6,183,1098,98,31,1,2,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,322047,6,233,1398,98,25,1,2,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,389844,7,266,1598,98,74,1,2,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,451037,9,16,99,99,84,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,457240,9,33,199,99,11,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,459674,9,83,499,99,85,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,459941,9,66,399,99,93,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,470027,9,133,799,99,20,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,505811,10,116,699,99,11,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,550232,11,183,1099,99,42,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,550650,11,166,999,99,50,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,572828,11,233,1399,99,97,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,575105,11,216,1299,99,91,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,53,1000000,5000,1.0,health_ec,15.0,599707,11,266,1599,99,80,1,10,severe_slow
