scenario,num_disks,seed,num_reads,num_stripes,zipf_s,policy,timeout_ms,read_index,window_id,stripe_id,shard_id,source_disk,target_disk,is_migration_positive,event_id,disk_state
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,152431,3,66,398,98,95,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,153424,3,16,98,98,18,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,154614,3,33,198,98,89,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,183493,3,83,498,98,80,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,193242,3,133,798,98,71,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,195732,3,116,698,98,43,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,259117,5,166,998,98,75,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,277762,5,183,1098,98,66,1,1,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,321185,6,233,1398,98,38,1,2,severe_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,337655,6,216,1298,98,71,1,2,severe_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,386542,7,266,1598,98,89,1,2,severe_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,456702,9,33,199,99,80,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,461163,9,16,99,99,47,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,463318,9,133,799,99,82,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,470323,9,66,399,99,8,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,480054,9,116,699,99,80,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,486108,9,83,499,99,37,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,502339,10,166,999,99,78,1,9,mild_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,561569,11,216,1299,99,37,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,562795,11,183,1099,99,19,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,597559,11,233,1399,99,12,1,10,severe_slow
dynamic_realistic_100d_2pct_hdd,100,67,1000000,5000,1.0,health_ec,15.0,689254,13,266,1599,99,98,1,10,severe_slow
