candidate_id,row_type,grid_name,a_abs,b_abs,theta_s,theta_d,seeds,num_runs,feasible,post_warmup_windowed_p99_ms_median,post_warmup_windowed_p99_ms_min,post_warmup_windowed_p99_ms_max,post_warmup_windowed_p99_ms_sum,severe_window_p99_ms_median,severe_window_p99_ms_min,severe_window_p99_ms_max,severe_window_p99_ms_sum,post_warmup_p99_gap_to_tdr_ms_median,post_warmup_p99_gap_to_tdr_ms_min,post_warmup_p99_gap_to_tdr_ms_max,post_warmup_p99_gap_to_tdr_ms_sum,post_warmup_p99_gap_to_tdr_pct_median,post_warmup_p99_gap_to_tdr_pct_min,post_warmup_p99_gap_to_tdr_pct_max,post_warmup_p99_gap_to_tdr_pct_sum,severe_window_p99_gap_to_tdr_ms_median,severe_window_p99_gap_to_tdr_ms_min,severe_window_p99_gap_to_tdr_ms_max,severe_window_p99_gap_to_tdr_ms_sum,bandwidth_overhead_pct_median,bandwidth_overhead_pct_min,bandwidth_overhead_pct_max,bandwidth_overhead_pct_sum,bandwidth_vs_tdr_ratio_median,bandwidth_vs_tdr_ratio_min,bandwidth_vs_tdr_ratio_max,bandwidth_vs_tdr_ratio_sum,read_bypass_eligible_events_median,read_bypass_eligible_events_min,read_bypass_eligible_events_max,read_bypass_eligible_events_sum,read_bypass_triggered_events_median,read_bypass_triggered_events_min,read_bypass_triggered_events_max,read_bypass_triggered_events_sum,read_bypass_coverage_pct_median,read_bypass_coverage_pct_min,read_bypass_coverage_pct_max,read_bypass_coverage_pct_sum,migration_triggers_median,migration_triggers_min,migration_triggers_max,migration_triggers_sum,migration_true_positives_median,migration_true_positives_min,migration_true_positives_max,migration_true_positives_sum,migration_false_positives_median,migration_false_positives_min,migration_false_positives_max,migration_false_positives_sum,migration_false_negatives_median,migration_false_negatives_min,migration_false_negatives_max,migration_false_negatives_sum,migration_precision_pct_median,migration_precision_pct_min,migration_precision_pct_max,migration_precision_pct_sum,migration_recall_pct_median,migration_recall_pct_min,migration_recall_pct_max,migration_recall_pct_sum,migration_fp_rate_pct_median,migration_fp_rate_pct_min,migration_fp_rate_pct_max,migration_fp_rate_pct_sum,pre_slowdown_parity_reads_median,pre_slowdown_parity_reads_min,pre_slowdown_parity_reads_max,pre_slowdown_parity_reads_sum,recovery_parity_reads_median,recovery_parity_reads_min,recovery_parity_reads_max,recovery_parity_reads_sum,post_warmup_gap_reduction_vs_t26_pct_median,post_warmup_gap_reduction_vs_t26_pct_min,post_warmup_gap_reduction_vs_t26_pct_max,post_warmup_gap_reduction_vs_t26_pct_sum
expanded|A=5|B=5|S=0.1|D=16,candidate,expanded,5,5,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.5,18.1,18.6,184.5,18.15,18,18.3,181.4,-10.7,-11.1,-10.6,-107.5,-36.707,-38.014,-36.301,-368.154,-13.05,-13.2,-12.7,-130,21,21,21,210,2,1.981,2,19.943,14992.5,14832,15083,149601,14417,14254,14508,143726,96.05,96,96.2,960.7,666.5,632,686,6640,4,4,6,46,44,43,45,438,701,692,712,7015,8.422,8.163,12.245,94.873,0.573,0.56,0.86,6.512,91.578,87.755,91.837,905.127,11366.5,11153,11406,113226,5217,5103,5316,52141,221.591,220.455,226.136,2221.591
expanded|A=5|B=20|S=0.05|D=16,candidate,expanded,5,20,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.55,18.2,18.9,185.7,18.1,18.1,18.3,181.6,-10.7,-11,-10.3,-106.3,-36.581,-37.671,-35.274,-364.039,-13,-13.2,-12.7,-129.8,18.3,18.2,18.4,183,1.743,1.726,1.743,17.379,16346,16123,16986,163817,15911,15688,16555,159466,97.35,97.2,97.5,973.5,6,6,6,60,6,6,6,60,0,0,0,0,704,694,714,7038,100,100,100,1000,0.845,0.833,0.857,8.454,0,0,0,0,9660.5,9577,9734,96533,5151,5076,5350,51725,221.591,217.045,225,2207.955
expanded|A=5|B=20|S=0.05|D=12,candidate,expanded,5,20,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.5,18.2,19,185.5,18.1,18,18.3,181.5,-10.7,-11,-10.1,-106.5,-36.581,-37.671,-34.708,-364.72,-12.95,-13.2,-12.7,-129.9,18.3,18.2,18.3,182.9,1.743,1.726,1.743,17.37,15989,15705,16148,159637,15566,15270,15690,155274,97.3,97.2,97.4,972.8,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7039,100,100,100,1000,0.846,0.833,0.857,8.453,0,0,0,0,9660.5,9577,9734,96533,5177.5,5083,5351,51902,221.591,214.773,225,2210.227
expanded|A=15|B=5|S=0.05|D=16,candidate,expanded,15,5,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.6,18.6,19.1,186.8,18.5,18.4,18.6,184.8,-10.6,-10.7,-10.2,-105.2,-36.239,-36.519,-34.812,-360.274,-12.7,-12.8,-12.4,-126.6,11.35,10.7,12.2,113.7,1.081,1.019,1.162,10.798,15020,14829,15095,149783,14430.5,14248,14566,143976,96.1,95.9,96.5,961.4,546,234,589,5155,5,4,6,52,40,28,42,391,701,692,712,7015,12.065,8.696,15.152,118.218,0.716,0.57,0.842,7.349,87.935,84.848,91.304,881.782,134,0,755,2137,5295.5,5200,5366,52882,220.455,215.909,221.591,2195.455
expanded|A=15|B=5|S=0.05|D=12,candidate,expanded,15,5,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.65,18.6,19.1,187,18.6,18.4,18.7,185.6,-10.55,-10.7,-10.2,-105,-36.13,-36.519,-34.812,-359.588,-12.6,-12.7,-12.4,-125.8,10.65,8.8,11.8,105.8,1.01,0.838,1.124,10.048,14947.5,14761,15019,149033,14354,14179,14491,143214,96.1,95.8,96.5,960.8,910.5,253,1244,8042,5,3,6,48,54.5,43,62,540,701,692,712,7015,8.712,4.615,10.417,82.53,0.705,0.428,0.858,6.793,91.288,89.583,95.385,917.47,134,0,755,2137,5295.5,5200,5366,52880,219.886,215.909,221.591,2193.182
expanded|A=10|B=10|S=0.05|D=8,candidate,expanded,10,10,0.05,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.7,18.7,18.8,187.4,18.6,18.5,18.7,185.8,-10.5,-10.6,-10.3,-104.6,-35.836,-36.177,-35.395,-358.216,-12.55,-12.8,-12.3,-125.6,8.9,8.7,9.2,89.6,0.848,0.829,0.868,8.509,13451,13251,13605,134317,13041.5,12849,13191,130204,96.95,96.7,97.2,969.5,33,23,42,331,8,8,9,84,17,12,22,174,693,684,705,6936,33.974,26.667,40,329.658,1.154,1.127,1.299,11.967,66.026,60,73.333,670.342,3119,2505,3429,30664,4550.5,4409,4642,45497,219.318,217.045,220.455,2188.636
expanded|A=10|B=10|S=0.05|D=12,candidate,expanded,10,10,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.7,18.6,18.9,187.3,18.6,18.5,18.7,186,-10.5,-10.7,-10.2,-104.7,-35.836,-36.519,-35.052,-358.556,-12.55,-12.7,-12.3,-125.4,9.3,9,9.6,92.8,0.882,0.857,0.914,8.813,14986,14812,15058,149405,14570,14409,14643,145302,97.25,97,97.5,972.5,7,6,9,74,5,5,6,53,1.5,0,4,16,701,692,712,7015,79.167,55.556,100,780.556,0.71,0.697,0.858,7.5,20.833,0,44.444,219.444,3040.5,2311,3819,30283,5293,5186,5368,52823,219.318,215.909,221.591,2189.773
expanded|A=10|B=10|S=0.05|D=6,candidate,expanded,10,10,0.05,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.7,18.7,19,187.4,18.6,18.5,18.7,186,-10.5,-10.6,-10.1,-104.6,-35.959,-36.177,-34.708,-358.212,-12.5,-12.7,-12.3,-125.4,8.6,8.3,8.8,85.8,0.811,0.79,0.838,8.148,12666.5,12491,12880,126758,12248.5,12080,12459,122623,96.7,96.5,97.1,967.5,85.5,69,122,898,10,9,12,102,30,27,35,305,688,679,700,6887,24.695,22.222,28.947,251.018,1.437,1.289,1.734,14.592,75.305,71.053,77.778,748.982,2922.5,2356,3372,29274,4341,4194,4399,43174,219.318,214.773,220.455,2188.636
expanded|A=10|B=10|S=0.05|D=16,candidate,expanded,10,10,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.7,18.6,18.9,187.3,18.6,18.6,18.7,186.3,-10.5,-10.6,-10.2,-104.7,-35.836,-36.301,-35.052,-358.557,-12.5,-12.7,-12.3,-125.1,9.5,9,9.8,94.4,0.896,0.857,0.933,8.965,15493.5,14976,16060,155518,15082,14610,15644,151419,97.35,97.2,97.6,973.7,6,6,6,60,6,6,6,60,0,0,0,0,701.5,692,715,7027,100,100,100,1000,0.848,0.832,0.86,8.467,0,0,0,0,3040.5,2311,3819,30040,5315.5,5178,5478,53159,219.318,215.909,220.455,2189.773
expanded|A=15|B=5|S=0.05|D=6,candidate,expanded,15,5,0.05,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.8,18.7,19.1,188.4,18.6,18.5,18.8,186.2,-10.4,-10.5,-10.1,-103.6,-35.556,-35.959,-34.708,-354.793,-12.5,-12.7,-12.4,-125.2,8.1,6.9,8.9,79.5,0.768,0.651,0.848,7.551,12579.5,12429,12743,125698,11983.5,11845,12208,119855,95.3,95.1,95.8,953.5,558,266,866,5371,10.5,8,16,108,97.5,66,112,933,688.5,680,700,6890,10.167,8.108,13.158,104.765,1.505,1.163,2.292,15.427,89.833,86.842,91.892,895.235,94.5,0,652,1671,4334.5,4270,4410,43428,218.182,214.773,219.318,2177.273
expanded|A=10|B=10|S=0.05|D=4,candidate,expanded,10,10,0.05,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.8,18.7,19,188,18.6,18.5,18.7,186,-10.4,-10.6,-10.2,-104,-35.616,-36.177,-35.052,-356.159,-12.55,-12.7,-12.3,-125.4,8,7.7,8.3,79.8,0.758,0.733,0.783,7.578,11571,11479,11730,115805,11160.5,11062,11316,111643,96.4,96.1,96.8,964.2,162.5,143,206,1696,13,12,14,131,44,40,54,450,678.5,670,689,6790,23.146,19.355,24.528,226.523,1.864,1.747,2.044,18.928,76.854,75.472,80.645,773.477,2811,2170,3137,27431,3941.5,3861,4019,39368,218.182,215.909,220.455,2181.818
expanded|A=15|B=5|S=0.05|D=4,candidate,expanded,15,5,0.05,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.8,18.7,19,188.5,18.7,18.6,18.7,186.8,-10.4,-10.5,-10.1,-103.5,-35.556,-35.959,-34.708,-354.447,-12.45,-12.6,-12.3,-124.6,7.2,6,7.9,70.9,0.682,0.566,0.752,6.734,11382,11184,11606,113864,10795.5,10602,11032,108031,94.85,94.5,95.5,948.9,612.5,280,753,5223,13,10,16,131,107,82,139,1093,676,670,690,6777,10.818,8.403,16.327,109.13,1.887,1.456,2.279,18.955,89.182,83.673,91.597,890.87,125.5,0,755,1836,3946,3835,4028,39371,218.182,214.773,219.318,2176.136
expanded|A=15|B=5|S=0.05|D=8,candidate,expanded,15,5,0.05,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.8,18.6,19.1,188.5,18.7,18.5,18.7,186.6,-10.35,-10.7,-10.1,-103.5,-35.506,-36.519,-34.589,-354.445,-12.5,-12.6,-12.3,-124.8,8.55,7.5,9.7,85.5,0.81,0.708,0.924,8.121,13353.5,13123,13497,133240,12742.5,12550,12966,127419,95.55,95.4,96.1,956.3,478,207,759,4672,8.5,7,11,87,71.5,62,88,744,693.5,684,705,6939,11.111,7.865,12.658,105.326,1.207,0.997,1.576,12.378,88.889,87.342,92.135,894.674,134,0,755,2137,4567.5,4496,4688,45785,217.614,214.773,221.591,2176.136
expanded|A=20|B=5|S=0.05|D=16,candidate,expanded,20,5,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19,18.7,19.2,189.6,18.6,18.5,18.8,185.8,-10.3,-10.5,-10,-102.4,-35.154,-35.959,-34.364,-350.686,-12.6,-12.7,-12.3,-125.6,10.6,9.2,10.8,103.9,1.005,0.876,1.029,9.867,15021,14842,15111,149861,14070,13907,14288,140502,93.75,93.4,94.6,937.5,532,297,589,5060,5.5,4,6,54,40,29,42,382,701,692,712,7015,12.202,8.889,17.143,125.109,0.777,0.574,0.86,7.636,87.798,82.857,91.111,874.891,0,0,0,0,5288.5,5193,5366,52826,217.045,213.636,219.318,2163.636
expanded|A=10|B=15|S=0.05|D=12,candidate,expanded,10,15,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.9,18.8,19.1,189.4,18.8,18.8,19,188.3,-10.3,-10.4,-10,-102.6,-35.274,-35.616,-34.364,-351.365,-12.35,-12.5,-12.1,-123.1,7.05,6.9,7.2,70.5,0.668,0.657,0.686,6.695,15303,15040,15524,152670,14839,14570,15021,147975,96.95,96.8,97.1,969.3,6,6,6,60,6,5,6,59,0,0,0,0,701,692,712,7016,100,100,100,1000,0.846,0.707,0.86,8.34,0,0,0,0,1727.5,1575,1951,17330,5168.5,5088,5223,51604,217.045,213.636,218.182,2165.909
expanded|A=10|B=15|S=0.05|D=4,candidate,expanded,10,15,0.05,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.95,18.8,19.1,189.5,18.8,18.7,18.9,187.9,-10.25,-10.5,-10,-102.5,-35.103,-35.836,-34.364,-351.018,-12.4,-12.5,-12.2,-123.5,6.25,6.2,6.4,62.6,0.592,0.585,0.604,5.945,11999.5,11876,12265,120267,11503,11435,11792,115493,96.05,95.7,96.3,960.4,16,16,17,162,15,13,16,146,0,0,1,2,682.5,674,695,6827,100,93.333,100,987.083,2.12,1.854,2.315,20.941,0,0,6.667,12.917,1727.5,1575,1951,17330,3884,3786,3935,38723,216.477,213.636,219.318,2164.773
expanded|A=10|B=15|S=0.05|D=8,candidate,expanded,10,15,0.05,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.9,18.8,19.1,189.5,18.8,18.7,19,188.1,-10.25,-10.5,-10,-102.5,-35.163,-35.836,-34.364,-351.019,-12.35,-12.5,-12.1,-123.3,6.7,6.6,6.8,67.1,0.638,0.629,0.648,6.372,13957.5,13792,14109,139706,13485,13333,13645,134981,96.6,96.4,96.9,966.2,10,10,10,100,9.5,9,10,95,0,0,0,0,695.5,687,707,6961,100,100,100,1000,1.344,1.268,1.433,13.463,0,0,0,0,1727.5,1575,1951,17330,4490,4315,4583,44813,216.477,213.636,219.318,2164.773
expanded|A=10|B=15|S=0.05|D=6,candidate,expanded,10,15,0.05,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19,18.8,19.1,189.6,18.8,18.7,18.9,187.7,-10.2,-10.5,-10,-102.4,-34.992,-35.836,-34.364,-350.679,-12.4,-12.5,-12.2,-123.7,6.55,6.5,6.7,65.6,0.621,0.613,0.638,6.23,13186,12951,13334,131734,12715,12470,12824,126986,96.4,96.2,96.6,963.9,12,11,13,119,11,9,12,107,0,0,1,1,691,682,702,6913,100,90.909,100,990.909,1.548,1.289,1.727,15.241,0,0,9.091,9.091,1727.5,1575,1951,17330,4264.5,4099,4446,42664,215.909,213.636,219.318,2163.636
expanded|A=10|B=15|S=0.05|D=16,candidate,expanded,10,15,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,18.95,18.8,19.2,189.6,18.8,18.7,18.9,188.2,-10.2,-10.5,-10,-102.4,-34.992,-35.836,-34.364,-350.679,-12.35,-12.5,-12.1,-123.2,7.15,7.1,7.5,72.1,0.681,0.67,0.708,6.847,15838.5,15682,16102,158721,15369,15240,15597,154016,97.05,96.9,97.2,970.4,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,1727.5,1575,1951,17330,5171.5,5079,5354,51840,215.909,213.636,219.318,2163.636
expanded|A=10|B=5|S=0.1|D=8,candidate,expanded,10,5,0.1,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.05,18.8,19.4,190.6,18.85,18.6,19.3,189,-10.2,-10.4,-9.7,-101.4,-34.932,-35.616,-33.333,-347.256,-12.3,-12.6,-11.8,-122.4,16.7,16.3,16.9,166.2,1.583,1.538,1.61,15.784,13325.5,13141,13429,132947,12451,12288,12597,124467,93.65,93.2,94,936.3,2419,2220,2576,24159,7.5,6,9,76,100.5,96,107,1012,693,684,704,6937,6.876,5.556,8.411,69.811,1.066,0.847,1.299,10.843,93.124,91.589,94.444,930.189,6649.5,6207,7059,66381,4479,4309,4562,44617,215.909,210.227,218.182,2152.273
expanded|A=20|B=5|S=0.05|D=6,candidate,expanded,20,5,0.05,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19,18.9,19.3,190.6,18.7,18.6,18.9,187.6,-10.15,-10.3,-9.8,-101.4,-34.82,-35.154,-33.677,-347.256,-12.45,-12.6,-12.1,-123.8,7.1,6.3,7.7,71.3,0.673,0.594,0.726,6.772,12604,12412,12744,125646,11619.5,11464,11916,116249,92.45,92,93.5,925.1,424.5,120,600,4295,10.5,8,11,100,59,49,72,596,688,679,700,6888,14.71,11.111,16.418,144.453,1.481,1.151,1.592,14.308,85.29,83.582,88.889,855.547,0,0,0,0,4320,4239,4453,43249,215.341,211.364,217.045,2152.273
expanded|A=20|B=5|S=0.05|D=12,candidate,expanded,20,5,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.05,18.7,19.3,190.4,18.65,18.6,18.9,187.1,-10.15,-10.5,-9.8,-101.6,-34.76,-35.959,-33.677,-347.948,-12.4,-12.7,-12.2,-124.3,8.15,7.8,10,87.2,0.773,0.743,0.952,8.281,14951,14782,15021,149093,13983.5,13843,14195,139727,93.65,93.3,94.6,937.2,219.5,108,862,4275,5.5,4,6,53,47.5,42,60,493,701,692,712,7015,9.525,6.897,12.5,97.968,0.775,0.559,0.858,7.499,90.475,87.5,93.103,902.032,0,0,0,0,5288.5,5193,5366,52826,215.341,211.364,219.318,2154.545
expanded|A=15|B=10|S=0.05|D=4,candidate,expanded,15,10,0.05,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.1,19,19.3,190.9,18.9,18.8,19,188.7,-10.15,-10.3,-9.8,-101.1,-34.76,-35.154,-33.677,-346.226,-12.3,-12.5,-12.1,-122.7,3.6,3.5,3.7,36,0.343,0.333,0.352,3.419,11609,11428,11756,116043,10997.5,10821,11167,109868,94.6,94.4,95.2,946.8,17,16,22,178,15,13,16,146,1,0,7,20,678.5,671,689,6790,93.095,66.667,100,891.527,2.144,1.884,2.276,21.048,6.905,0,33.333,108.473,41,0,125,429,3923.5,3856,4019,39326,215.341,211.364,217.045,2148.864
expanded|A=15|B=10|S=0.05|D=8,candidate,expanded,15,10,0.05,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.05,18.9,19.4,190.9,18.9,18.8,19,188.8,-10.15,-10.4,-9.8,-101.1,-34.76,-35.495,-33.677,-346.228,-12.25,-12.4,-12.1,-122.6,4.2,4,4.3,41.8,0.398,0.381,0.41,3.97,13513.5,13253,13649,134686,12886.5,12650,13034,128570,95.4,95.2,95.9,954.6,10,10,11,102,10,8,10,95,0,0,1,2,693,684,704,6938,100,90,100,980.909,1.403,1.156,1.435,13.502,0,0,10,19.091,41,0,290,662,4557.5,4479,4683,45584,215.341,211.364,218.182,2148.864
expanded|A=15|B=10|S=0.05|D=6,candidate,expanded,15,10,0.05,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.05,19,19.4,191,18.9,18.8,18.9,188.7,-10.15,-10.3,-9.8,-101,-34.76,-35.154,-33.677,-345.885,-12.3,-12.4,-12.1,-122.7,3.95,3.8,4,39.4,0.374,0.362,0.381,3.742,12725,12501,12829,126997,12102.5,11876,12268,120865,95.15,94.9,95.6,951.8,12.5,12,16,131,11,10,12,110,1,0,3,11,688.5,679,699,6886,91.667,80,100,917.179,1.565,1.435,1.722,15.721,8.333,0,20,82.821,41,0,125,461,4299.5,4188,4408,43094,215.341,211.364,217.045,2147.727
expanded|A=20|B=5|S=0.05|D=8,candidate,expanded,20,5,0.05,8,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.05,18.8,19.3,190.9,18.8,18.7,18.9,187.7,-10.1,-10.3,-9.8,-101.1,-34.648,-35.395,-33.677,-346.229,-12.4,-12.5,-12.2,-123.7,7.6,6.9,8,75.9,0.724,0.657,0.762,7.208,13360.5,13125,13523,133244,12402,12195,12710,123874,92.9,92.5,94,929.6,319.5,213,625,3536,8,7,10,84,60,36,68,564,693,684,705,6939,12.051,9.333,21.739,135.071,1.141,0.992,1.437,11.963,87.949,78.261,90.667,864.929,0,0,0,0,4594,4418,4688,45722,214.773,211.364,217.045,2148.864
expanded|A=20|B=5|S=0.05|D=4,candidate,expanded,20,5,0.05,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.05,18.8,19.4,190.7,18.8,18.7,19,188.2,-10.1,-10.3,-9.7,-101.3,-34.648,-35.395,-33.333,-346.913,-12.35,-12.5,-12.1,-123.2,6.05,5.6,6.6,60.4,0.573,0.533,0.623,5.736,11430,11180,11577,114106,10432,10254,10705,104686,91.65,91.2,92.9,917.5,222.5,152,500,2523,13.5,11,18,137,69,44,78,659,676.5,669,689,6776,17.167,14.474,22.807,174.403,1.945,1.597,2.571,19.804,82.833,77.193,85.526,825.597,0,0,0,0,3908.5,3870,4015,39239,214.773,210.227,217.045,2151.136
expanded|A=10|B=5|S=0.1|D=16,candidate,expanded,10,5,0.1,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.15,18.9,19.5,191.3,18.9,18.6,19.3,189.4,-10.1,-10.3,-9.6,-100.7,-34.471,-35.274,-32.99,-344.861,-12.25,-12.6,-11.8,-122,17.25,16.9,17.5,172.5,1.643,1.594,1.667,16.383,15004.5,14831,15082,149617,14148,13989,14237,141146,94.35,94,94.7,943.3,656,634,693,6574,4,4,6,45,44,44,47,447,701,692,712,7015,8.333,7.843,12,91.462,0.571,0.563,0.86,6.375,91.667,88,92.157,908.538,7030,6273,7227,68378,5183,5082,5289,51839,214.773,209.091,217.045,2144.318
expanded|A=10|B=5|S=0.1|D=12,candidate,expanded,10,5,0.1,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.15,18.9,19.4,191.4,18.95,18.5,19.2,189,-10.05,-10.3,-9.7,-100.6,-34.418,-35.274,-33.333,-344.517,-12.2,-12.7,-11.8,-122.4,17.25,17,17.4,172.2,1.643,1.604,1.657,16.354,14927,14751,15008,148876,14061,13898,14168,140401,94.35,93.9,94.7,943,1344.5,1262,1391,13391,3,2,4,31,64.5,60,68,643,701,692,712,7015,4.494,2.857,5.97,45.867,0.428,0.28,0.573,4.401,95.506,94.03,97.143,954.133,6999.5,6246,7237,68400,5183.5,5076,5291,51848,214.205,210.227,217.045,2143.182
expanded|A=10|B=5|S=0.1|D=4,candidate,expanded,10,5,0.1,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.2,18.9,19.5,192,19.05,18.7,19.3,190.3,-10.05,-10.3,-9.6,-100,-34.3,-35.274,-32.99,-342.46,-12.1,-12.5,-11.7,-121.1,14.5,14.3,14.9,145.6,1.381,1.349,1.419,13.828,11332,11155,11555,113536,10478.5,10326,10721,105054,92.6,92.1,92.9,925.5,3304.5,3071,3596,33250,11,10,14,114,205,194,211,2043,677,669,690,6777,5.093,4.762,6.222,52.8,1.611,1.437,1.989,16.539,94.907,93.778,95.238,947.2,5331.5,4685,5981,53396,3835,3724,3917,38305,214.205,209.091,217.045,2136.364
expanded|A=20|B=10|S=0.05|D=4,candidate,expanded,20,10,0.05,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.2,19.1,19.5,192.6,19,18.9,19.3,190.2,-10,-10.2,-9.7,-99.4,-34.247,-34.812,-33.219,-340.409,-12.15,-12.3,-11.8,-121.2,3.4,3.4,3.5,34.4,0.324,0.321,0.333,3.267,11635,11515,11763,116406,10619,10522,10881,106495,91.4,90.7,92.5,914.9,16,16,18,164,15,14,16,149,0,0,2,5,678.5,671,689,6792,100,87.5,100,969.485,2.177,2.003,2.286,21.466,0,0,12.5,30.515,0,0,0,0,3929.5,3844,3991,39269,213.636,210.227,215.909,2129.545
expanded|A=5|B=10|S=0.1|D=4,candidate,expanded,5,10,0.1,4,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.3,18.7,20.2,192.8,18.7,18.5,19.3,187.7,-9.95,-10.5,-9,-99.2,-34.017,-35.959,-30.822,-339.724,-12.45,-12.7,-11.7,-123.7,17.65,17.6,17.7,176.5,1.676,1.66,1.686,16.762,11566.5,11421,11722,115589,10804.5,10674,11000,108156,93.55,93.2,93.9,935.7,458.5,406,502,4537,12.5,12,14,126,59,56,65,594,678,670,689,6788,17.022,16.667,20,175.119,1.806,1.724,2.02,18.221,82.978,80,83.333,824.881,9310.5,9149,9410,93093,3738,3651,3842,37423,213.068,202.273,219.318,2127.273
expanded|A=10|B=5|S=0.1|D=6,candidate,expanded,10,5,0.1,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.25,18.9,19.5,191.9,19.05,18.7,19.3,190.4,-9.95,-10.3,-9.6,-100.1,-34.075,-35.274,-32.99,-342.806,-12.1,-12.5,-11.7,-121,15.55,15,16,155.2,1.474,1.415,1.524,14.74,12541,12419,12739,125405,11702.5,11570,11900,116907,93.25,92.8,93.5,932.1,2735.5,2553,3149,27777,7,6,11,77,139,134,146,1393,688.5,680,700,6889,4.913,3.947,7.432,52.386,1.016,0.856,1.547,11.044,95.087,92.568,96.053,947.614,5776.5,5362,6503,58511,4243,4091,4375,42380,213.068,209.091,217.045,2137.5
expanded|A=5|B=10|S=0.1|D=6,candidate,expanded,5,10,0.1,6,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.35,19,20.2,193.5,18.8,18.5,19.3,188.2,-9.9,-10.3,-9,-98.5,-33.905,-35.154,-30.822,-337.325,-12.35,-12.7,-11.7,-123.2,17.8,17.8,17.9,178.2,1.695,1.679,1.705,16.923,12697,12537,12815,126789,11947.5,11792,12098,119340,94.15,93.8,94.4,941.3,207.5,185,226,2062,9.5,9,11,97,40,37,42,400,688,679,699,6887,19.783,17.647,21.154,195.005,1.369,1.271,1.58,13.89,80.217,78.846,82.353,804.995,9406,9253,9483,93956,4141.5,3976,4261,41252,212.5,202.273,217.045,2119.318
expanded|A=10|B=20|S=0.05|D=12,candidate,expanded,10,20,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.3,19.1,19.6,193.7,18.9,18.8,19.1,189.2,-9.9,-10.1,-9.5,-98.3,-33.903,-34.589,-32.646,-336.637,-12.2,-12.4,-11.9,-122.2,7,6.9,7.1,69.9,0.664,0.651,0.676,6.638,15930,15706,16188,159360,15305.5,15116,15571,153314,96.2,96,96.3,962,6,6,6,60,6,6,6,60,0,0,0,0,703.5,694,714,7037,100,100,100,1000,0.846,0.833,0.857,8.455,0,0,0,0,1677.5,1564,1845,16855,4990,4923,5151,50020,212.5,207.955,214.773,2117.045
