name,scenario_id,seed,kind,returncode,stderr_empty,stdout_lines
realistic_2pct_seed52_timeout_degraded_read_csv,realistic_2pct,52,csv,0,1,2
realistic_2pct_seed52_timeout_degraded_read_windowed_csv,realistic_2pct,52,windowed_csv,0,1,21
realistic_2pct_seed52_t28_default_csv,realistic_2pct,52,csv,0,1,2
realistic_2pct_seed52_t28_default_windowed_csv,realistic_2pct,52,windowed_csv,0,1,21
realistic_2pct_seed52_t28_default_migration_trace,realistic_2pct,52,migration_trace,0,1,5
realistic_2pct_seed52_migration_disabled_csv,realistic_2pct,52,csv,0,1,2
realistic_2pct_seed52_migration_disabled_windowed_csv,realistic_2pct,52,windowed_csv,0,1,21
realistic_2pct_seed52_migration_disabled_migration_trace,realistic_2pct,52,migration_trace,0,1,1
realistic_2pct_seed52_threshold_d2_a010_csv,realistic_2pct,52,csv,0,1,2
realistic_2pct_seed52_threshold_d2_a010_windowed_csv,realistic_2pct,52,windowed_csv,0,1,21
realistic_2pct_seed52_threshold_d2_a010_migration_trace,realistic_2pct,52,migration_trace,0,1,23
realistic_2pct_seed52_threshold_d2_a005_csv,realistic_2pct,52,csv,0,1,2
realistic_2pct_seed52_threshold_d2_a005_windowed_csv,realistic_2pct,52,windowed_csv,0,1,21
realistic_2pct_seed52_threshold_d2_a005_migration_trace,realistic_2pct,52,migration_trace,0,1,21
realistic_2pct_seed53_vanilla_ec_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_vanilla_ec_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_late_binding_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_late_binding_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_timeout_degraded_read_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_timeout_degraded_read_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_t28_default_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_t28_default_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_t28_default_migration_trace,realistic_2pct,53,migration_trace,0,1,5
realistic_2pct_seed53_migration_disabled_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_migration_disabled_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_migration_disabled_migration_trace,realistic_2pct,53,migration_trace,0,1,1
realistic_2pct_seed53_threshold_d2_a010_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_threshold_d2_a010_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_threshold_d2_a010_migration_trace,realistic_2pct,53,migration_trace,0,1,23
realistic_2pct_seed53_threshold_d2_a005_csv,realistic_2pct,53,csv,0,1,2
realistic_2pct_seed53_threshold_d2_a005_windowed_csv,realistic_2pct,53,windowed_csv,0,1,21
realistic_2pct_seed53_threshold_d2_a005_migration_trace,realistic_2pct,53,migration_trace,0,1,21
realistic_2pct_seed54_vanilla_ec_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_vanilla_ec_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_late_binding_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_late_binding_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_timeout_degraded_read_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_timeout_degraded_read_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_t28_default_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_t28_default_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_t28_default_migration_trace,realistic_2pct,54,migration_trace,0,1,5
realistic_2pct_seed54_migration_disabled_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_migration_disabled_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_migration_disabled_migration_trace,realistic_2pct,54,migration_trace,0,1,1
realistic_2pct_seed54_threshold_d2_a010_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_threshold_d2_a010_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_threshold_d2_a010_migration_trace,realistic_2pct,54,migration_trace,0,1,23
realistic_2pct_seed54_threshold_d2_a005_csv,realistic_2pct,54,csv,0,1,2
realistic_2pct_seed54_threshold_d2_a005_windowed_csv,realistic_2pct,54,windowed_csv,0,1,21
realistic_2pct_seed54_threshold_d2_a005_migration_trace,realistic_2pct,54,migration_trace,0,1,21
realistic_2pct_seed55_vanilla_ec_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_vanilla_ec_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_late_binding_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_late_binding_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_timeout_degraded_read_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_timeout_degraded_read_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_t28_default_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_t28_default_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_t28_default_migration_trace,realistic_2pct,55,migration_trace,0,1,5
realistic_2pct_seed55_migration_disabled_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_migration_disabled_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_migration_disabled_migration_trace,realistic_2pct,55,migration_trace,0,1,1
realistic_2pct_seed55_threshold_d2_a010_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_threshold_d2_a010_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_threshold_d2_a010_migration_trace,realistic_2pct,55,migration_trace,0,1,23
realistic_2pct_seed55_threshold_d2_a005_csv,realistic_2pct,55,csv,0,1,2
realistic_2pct_seed55_threshold_d2_a005_windowed_csv,realistic_2pct,55,windowed_csv,0,1,21
realistic_2pct_seed55_threshold_d2_a005_migration_trace,realistic_2pct,55,migration_trace,0,1,21
realistic_2pct_seed56_vanilla_ec_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_vanilla_ec_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_late_binding_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_late_binding_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_timeout_degraded_read_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_timeout_degraded_read_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_t28_default_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_t28_default_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_t28_default_migration_trace,realistic_2pct,56,migration_trace,0,1,5
realistic_2pct_seed56_migration_disabled_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_migration_disabled_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_migration_disabled_migration_trace,realistic_2pct,56,migration_trace,0,1,1
realistic_2pct_seed56_threshold_d2_a010_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_threshold_d2_a010_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_threshold_d2_a010_migration_trace,realistic_2pct,56,migration_trace,0,1,22
realistic_2pct_seed56_threshold_d2_a005_csv,realistic_2pct,56,csv,0,1,2
realistic_2pct_seed56_threshold_d2_a005_windowed_csv,realistic_2pct,56,windowed_csv,0,1,21
realistic_2pct_seed56_threshold_d2_a005_migration_trace,realistic_2pct,56,migration_trace,0,1,21
realistic_2pct_seed57_vanilla_ec_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_vanilla_ec_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_late_binding_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_late_binding_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_timeout_degraded_read_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_timeout_degraded_read_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_t28_default_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_t28_default_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_t28_default_migration_trace,realistic_2pct,57,migration_trace,0,1,5
realistic_2pct_seed57_migration_disabled_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_migration_disabled_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_migration_disabled_migration_trace,realistic_2pct,57,migration_trace,0,1,1
realistic_2pct_seed57_threshold_d2_a010_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_threshold_d2_a010_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_threshold_d2_a010_migration_trace,realistic_2pct,57,migration_trace,0,1,22
realistic_2pct_seed57_threshold_d2_a005_csv,realistic_2pct,57,csv,0,1,2
realistic_2pct_seed57_threshold_d2_a005_windowed_csv,realistic_2pct,57,windowed_csv,0,1,21
realistic_2pct_seed57_threshold_d2_a005_migration_trace,realistic_2pct,57,migration_trace,0,1,21
realistic_2pct_seed58_vanilla_ec_csv,realistic_2pct,58,csv,0,1,2
realistic_2pct_seed58_vanilla_ec_windowed_csv,realistic_2pct,58,windowed_csv,0,1,21
realistic_2pct_seed58_late_binding_csv,realistic_2pct,58,csv,0,1,2
realistic_2pct_seed58_late_binding_windowed_csv,realistic_2pct,58,windowed_csv,0,1,21
realistic_2pct_seed58_timeout_degraded_read_csv,realistic_2pct,58,csv,0,1,2
realistic_2pct_seed58_timeout_degraded_read_windowed_csv,realistic_2pct,58,windowed_csv,0,1,21
realistic_2pct_seed58_t28_default_csv,realistic_2pct,58,csv,0,1,2
realistic_2pct_seed58_t28_default_windowed_csv,realistic_2pct,58,windowed_csv,0,1,21
realistic_2pct_seed58_t28_default_migration_trace,realistic_2pct,58,migration_trace,0,1,5
realistic_2pct_seed58_migration_disabled_csv,realistic_2pct,58,csv,0,1,2
realistic_2pct_seed58_migration_disabled_windowed_csv,realistic_2pct,58,windowed_csv,0,1,21
realistic_2pct_seed58_migration_disabled_migration_trace,realistic_2pct,58,migration_trace,0,1,1
