candidate_id,row_type,grid_name,a_abs,b_abs,theta_s,theta_d,seeds,num_runs,feasible,post_warmup_windowed_p99_ms_median,post_warmup_windowed_p99_ms_min,post_warmup_windowed_p99_ms_max,post_warmup_windowed_p99_ms_sum,severe_window_p99_ms_median,severe_window_p99_ms_min,severe_window_p99_ms_max,severe_window_p99_ms_sum,post_warmup_p99_gap_to_tdr_ms_median,post_warmup_p99_gap_to_tdr_ms_min,post_warmup_p99_gap_to_tdr_ms_max,post_warmup_p99_gap_to_tdr_ms_sum,post_warmup_p99_gap_to_tdr_pct_median,post_warmup_p99_gap_to_tdr_pct_min,post_warmup_p99_gap_to_tdr_pct_max,post_warmup_p99_gap_to_tdr_pct_sum,severe_window_p99_gap_to_tdr_ms_median,severe_window_p99_gap_to_tdr_ms_min,severe_window_p99_gap_to_tdr_ms_max,severe_window_p99_gap_to_tdr_ms_sum,bandwidth_overhead_pct_median,bandwidth_overhead_pct_min,bandwidth_overhead_pct_max,bandwidth_overhead_pct_sum,bandwidth_vs_tdr_ratio_median,bandwidth_vs_tdr_ratio_min,bandwidth_vs_tdr_ratio_max,bandwidth_vs_tdr_ratio_sum,read_bypass_eligible_events_median,read_bypass_eligible_events_min,read_bypass_eligible_events_max,read_bypass_eligible_events_sum,read_bypass_triggered_events_median,read_bypass_triggered_events_min,read_bypass_triggered_events_max,read_bypass_triggered_events_sum,read_bypass_coverage_pct_median,read_bypass_coverage_pct_min,read_bypass_coverage_pct_max,read_bypass_coverage_pct_sum,migration_triggers_median,migration_triggers_min,migration_triggers_max,migration_triggers_sum,migration_true_positives_median,migration_true_positives_min,migration_true_positives_max,migration_true_positives_sum,migration_false_positives_median,migration_false_positives_min,migration_false_positives_max,migration_false_positives_sum,migration_false_negatives_median,migration_false_negatives_min,migration_false_negatives_max,migration_false_negatives_sum,migration_precision_pct_median,migration_precision_pct_min,migration_precision_pct_max,migration_precision_pct_sum,migration_recall_pct_median,migration_recall_pct_min,migration_recall_pct_max,migration_recall_pct_sum,migration_fp_rate_pct_median,migration_fp_rate_pct_min,migration_fp_rate_pct_max,migration_fp_rate_pct_sum,pre_slowdown_parity_reads_median,pre_slowdown_parity_reads_min,pre_slowdown_parity_reads_max,pre_slowdown_parity_reads_sum,recovery_parity_reads_median,recovery_parity_reads_min,recovery_parity_reads_max,recovery_parity_reads_sum,post_warmup_gap_reduction_vs_t26_pct_median,post_warmup_gap_reduction_vs_t26_pct_min,post_warmup_gap_reduction_vs_t26_pct_max,post_warmup_gap_reduction_vs_t26_pct_sum
t2_8_2_3|A=15|B=10|S=0.07|D=32,candidate,t2_8_2_3,15,10,0.07,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.4,19.2,19.7,194.3,19.2,19,19.5,192.2,-9.8,-9.9,-9.5,-97.7,-33.619,-34.021,-32.534,-334.587,-11.95,-12.2,-11.6,-119.2,5.2,5.1,5.4,52.2,0.495,0.486,0.509,4.957,17578,17086,18067,176149,16735.5,16236,17256,167728,95.15,95,95.6,952.1,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7066,100,100,100,1000,0.563,0.554,0.571,5.63,0,0,0,0,39.5,0,205,561,5959.5,5778,6023,59488,211.364,207.955,212.5,2110.227
t2_8_2_3|A=20|B=10|S=0.05|D=32,candidate,t2_8_2_3,20,10,0.05,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.25,19.1,19.6,193,19,18.8,19.1,189.7,-9.9,-10.1,-9.6,-99,-33.962,-34.471,-32.877,-339.04,-12.2,-12.4,-12,-121.7,5.25,5.1,5.4,52.3,0.498,0.486,0.509,4.967,17651,17090,18068,176169,16692.5,16113,17153,166499,94.55,94,95.2,945.2,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7067,100,100,100,1000,0.563,0.554,0.571,5.629,0,0,0,0,0,0,0,0,6004.5,5836,6070,59987,212.5,209.091,214.773,2125
t2_8_2_3|A=25|B=10|S=0.03|D=32,candidate,t2_8_2_3,25,10,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.1,18.9,19.5,191.6,18.9,18.8,18.9,188.6,-10.1,-10.4,-9.7,-100.4,-34.53,-35.495,-33.333,-343.832,-12.25,-12.4,-12.1,-122.8,5.25,5.1,5.6,52.7,0.498,0.486,0.528,5.004,17684.5,17111,18612,177340,16296.5,15706,17315,163526,92.25,91.4,93,921.9,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7067,100,100,100,1000,0.563,0.554,0.571,5.629,0,0,0,0,0,0,0,0,6021,5870,6089,60193,214.773,210.227,218.182,2140.909
t2_8_2_3|A=15|B=10|S=0.05|D=24,candidate,t2_8_2_3,15,10,0.05,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.4,190.3,18.9,18.8,19,188.8,-10.15,-10.4,-9.9,-101.7,-34.82,-35.495,-33.788,-348.283,-12.25,-12.4,-12,-122.6,5.25,5.2,5.3,52.5,0.498,0.495,0.505,4.986,17001.5,16843,17157,170288,16395.5,16299,16569,164226,96.4,96.2,96.8,964.3,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,41,0,301,673,6016.5,5849,6079,60123,215.341,212.5,218.182,2155.682
t2_8_2_3|A=25|B=15|S=0.03|D=32,candidate,t2_8_2_3,25,15,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.05,18.9,19.6,191.5,18.9,18.8,19,189.2,-10.1,-10.4,-9.6,-100.5,-34.589,-35.495,-32.99,-344.175,-12.25,-12.4,-12,-122.2,5.25,5.1,5.4,52.6,0.5,0.486,0.509,4.995,18796,18544,19240,188432,17429.5,17077,17805,174277,92.55,91.8,93,924.8,4,4,4,40,4,4,4,40,0,0,0,0,708.5,700,719,7089,100,100,100,1000,0.561,0.553,0.568,5.611,0,0,0,0,0,0,0,0,5862.5,5728,5957,58584,214.773,209.091,218.182,2142.045
t2_8_2_3|A=20|B=10|S=0.03|D=24,candidate,t2_8_2_3,20,10,0.03,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.4,190.4,18.9,18.8,18.9,188.6,-10.2,-10.4,-9.9,-101.6,-34.932,-35.495,-33.788,-347.941,-12.3,-12.4,-12.1,-122.8,5.3,5.2,5.3,52.7,0.5,0.495,0.505,5.005,17004,16848,17186,170353,16240,16151,16495,162834,95.6,95.1,96.2,956,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,0,0,0,0,6021,5870,6089,60199,215.909,212.5,218.182,2154.545
t2_8_2_3|A=20|B=25|S=0.05|D=24,candidate,t2_8_2_3,20,25,0.05,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.25,22.3,23.8,230.9,19.4,19.1,19.9,194.7,-5.95,-6.9,-5.5,-61.1,-20.375,-23.63,-18.771,-209.241,-11.75,-12.1,-11.2,-116.7,5.3,5.1,5.8,53.7,0.505,0.486,0.552,5.1,20665,20129,22270,209200,18822,18369,20545,191044,91.3,90.6,92.3,913.2,4,4,4,40,4,4,4,40,0,0,0,0,708.5,701,721,7096,100,100,100,1000,0.561,0.552,0.567,5.606,0,0,0,0,0,0,0,0,5036.5,4814,5099,50205,167.614,162.5,178.409,1694.318
t2_8_2_3|A=20|B=20|S=0.03|D=32,candidate,t2_8_2_3,20,20,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.4,191,18.9,18.8,19,189.1,-10.15,-10.4,-9.7,-101,-34.82,-35.495,-33.333,-345.882,-12.25,-12.4,-12.1,-122.3,5.3,5.2,5.6,53.3,0.505,0.495,0.528,5.061,19087.5,18822,20001,192305,18220,17928,19066,183451,95.3,95,96,954,4,4,4,40,4,4,4,40,0,0,0,0,708,699,719,7087,100,100,100,1000,0.562,0.553,0.569,5.613,0,0,0,0,0,0,0,0,5569.5,5443,5632,55628,215.341,210.227,218.182,2147.727
t2_8_2_3|A=15|B=20|S=0.05|D=32,candidate,t2_8_2_3,15,20,0.05,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.8,19.2,20.2,198.1,19.1,19,19.4,191.3,-9.4,-10,-9,-93.9,-32.137,-34.247,-30.822,-321.568,-12.05,-12.2,-11.7,-120.1,5.3,5.2,5.5,53.1,0.505,0.491,0.519,5.043,19089.5,18822,20006,192307,18266.5,17994,19110,183882,95.6,95.4,95.9,956.2,4,4,4,40,4,4,4,40,0,0,0,0,708,699,719,7087,100,100,100,1000,0.562,0.553,0.569,5.613,0,0,0,0,21.5,0,44,225,5460.5,5431,5566,54767,206.818,202.273,213.636,2067.045
t2_8_2_3|A=15|B=20|S=0.03|D=24,candidate,t2_8_2_3,15,20,0.03,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.2,190.1,18.9,18.8,19,188.8,-10.2,-10.4,-9.9,-101.9,-34.932,-35.495,-34.021,-348.966,-12.3,-12.4,-12.1,-122.6,5.4,5.3,5.5,53.9,0.509,0.505,0.524,5.119,18827.5,18623,19102,188260,18229,18060,18571,182656,96.95,96.8,97.4,970.3,4,4,4,40,4,4,4,40,0,0,0,0,708.5,699,720,7088,100,100,100,1000,0.561,0.552,0.569,5.612,0,0,0,0,26,0,48,260,5654.5,5500,5873,56870,215.909,212.5,218.182,2157.955
t2_8_2_3|A=15|B=25|S=0.07|D=24,candidate,t2_8_2_3,15,25,0.07,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.45,22.8,24.4,234.1,21.35,19.9,27.9,224.4,-5.75,-6.5,-4.7,-57.9,-19.692,-22.184,-16.151,-198.255,-9.8,-11.3,-3.3,-87,5.4,5.2,5.8,54.3,0.512,0.491,0.552,5.157,20670,20115,22267,209211,19005.5,18500,20645,192464,92,91.4,92.7,919.9,4,4,4,40,4,4,4,40,0,0,0,0,708,701,721,7096,100,100,100,1000,0.562,0.552,0.567,5.606,0,0,0,0,20,0,41,207,4982,4780,5069,49631,165.341,153.409,173.864,1657.955
t2_8_2_3|A=15|B=15|S=0.05|D=32,candidate,t2_8_2_3,15,15,0.05,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.15,19,19.5,191.7,18.9,18.9,19.2,189.7,-10.1,-10.3,-9.8,-100.3,-34.53,-35.154,-33.447,-343.491,-12.2,-12.3,-11.9,-121.7,5.4,5.3,5.5,53.9,0.512,0.505,0.524,5.119,18773.5,18513,19212,188212,18110.5,17881,18497,181420,96.35,96.3,96.6,964,4,4,4,40,4,4,4,40,0,0,0,0,708.5,700,719,7089,100,100,100,1000,0.561,0.553,0.568,5.611,0,0,0,0,22,0,49,231,5815.5,5694,6056,58393,214.773,211.364,217.045,2139.773
t2_8_2_3|A=15|B=10|S=0.05|D=32,candidate,t2_8_2_3,15,10,0.05,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.05,18.9,19.4,190.9,18.9,18.8,18.9,188.6,-10.1,-10.4,-9.8,-101.1,-34.648,-35.495,-33.677,-346.227,-12.3,-12.4,-12.1,-122.8,5.4,5.2,5.5,53.8,0.512,0.495,0.524,5.109,17633,17087,18066,176406,17031,16466,17441,170332,96.5,96.4,96.9,965.5,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7066,100,100,100,1000,0.563,0.554,0.571,5.63,0,0,0,0,41,0,301,673,6011.5,5849,6076,60106,214.773,211.364,218.182,2148.864
t2_8_2_3|A=20|B=15|S=0.03|D=32,candidate,t2_8_2_3,20,15,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.4,190.4,18.9,18.8,18.9,188.6,-10.2,-10.4,-9.8,-101.6,-34.932,-35.495,-33.677,-347.939,-12.25,-12.4,-12.1,-122.8,5.4,5.3,5.5,54.1,0.514,0.505,0.524,5.138,18796,18510,19241,188288,18068.5,17750,18400,180421,95.8,95.5,96.3,958.2,4,4,4,40,4,4,4,40,0,0,0,0,708.5,700,719,7089,100,100,100,1000,0.561,0.553,0.568,5.611,0,0,0,0,0,0,0,0,5849.5,5755,5962,58561,215.909,211.364,218.182,2154.545
t2_8_2_3|A=20|B=10|S=0.03|D=32,candidate,t2_8_2_3,20,10,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.8,19.4,190,18.85,18.8,18.9,188.5,-10.2,-10.5,-9.9,-102,-34.932,-35.836,-33.788,-349.312,-12.3,-12.4,-12.2,-122.9,5.45,5.2,5.6,54.2,0.517,0.495,0.528,5.147,17650.5,17090,18068,176167,16894,16336,17364,168639,95.65,95.2,96.4,957.3,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7067,100,100,100,1000,0.563,0.554,0.571,5.629,0,0,0,0,0,0,0,0,6022,5870,6089,60200,215.909,212.5,219.318,2159.091
t2_8_2_3|A=15|B=10|S=0.03|D=24,candidate,t2_8_2_3,15,10,0.03,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,18.9,18.8,19.1,189.4,18.8,18.8,18.9,188.1,-10.3,-10.5,-10,-102.6,-35.274,-35.836,-34.364,-351.363,-12.35,-12.5,-12.2,-123.3,5.45,5.4,5.5,54.5,0.517,0.509,0.524,5.176,17001.5,16843,17158,170298,16549.5,16455,16727,165837,97.35,97.1,97.7,973.7,4,4,4,40,4,4,4,40,0,0,0,0,706,697,717,7065,100,100,100,1000,0.563,0.555,0.571,5.63,0,0,0,0,45,0,306,722,6023.5,5870,6089,60207,217.045,213.636,219.318,2165.909
t2_8_2_3|A=15|B=20|S=0.03|D=32,candidate,t2_8_2_3,15,20,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.2,190.5,18.9,18.8,19,188.8,-10.15,-10.4,-9.9,-101.5,-34.82,-35.495,-34.021,-347.596,-12.3,-12.4,-12.1,-122.6,5.5,5.4,5.7,55.1,0.524,0.509,0.538,5.233,19089,18823,20006,192314,18547,18256,19393,186711,97,96.9,97.4,970.7,4,4,4,40,4,4,4,40,0,0,0,0,708,699,719,7087,100,100,100,1000,0.562,0.553,0.569,5.613,0,0,0,0,26,0,48,260,5645.5,5633,5737,56627,215.341,212.5,218.182,2153.409
t2_8_2_3|A=15|B=25|S=0.05|D=24,candidate,t2_8_2_3,15,25,0.05,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22.45,21.9,23,224.7,19.2,19,19.5,192.2,-6.75,-7.4,-6.1,-67.3,-23.118,-25.256,-20.962,-230.459,-12,-12.2,-11.6,-119.2,5.55,5.4,6,56.2,0.526,0.514,0.571,5.337,20665,20117,22269,209191,19425.5,18938,21086,196955,94.1,93.7,94.7,941.4,4,4,4,40,4,4,4,40,0,0,0,0,708.5,701,721,7096,100,100,100,1000,0.561,0.552,0.567,5.606,0,0,0,0,21.5,0,44,225,5256.5,5044,5417,52510,176.705,169.318,184.091,1764.773
t2_8_2_3|A=15|B=15|S=0.03|D=32,candidate,t2_8_2_3,15,15,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19,18.9,19.2,190,18.8,18.8,18.9,188.4,-10.2,-10.4,-10,-102,-34.932,-35.495,-34.364,-349.309,-12.3,-12.4,-12.2,-123,5.55,5.5,5.7,55.7,0.526,0.524,0.538,5.289,18773.5,18512,19213,188201,18316.5,18092,18689,183434,97.45,97.3,97.7,974.7,4,4,4,40,4,4,4,40,0,0,0,0,708.5,700,719,7089,100,100,100,1000,0.561,0.553,0.568,5.611,0,0,0,0,26,0,53,266,5914,5789,6134,59429,215.909,213.636,218.182,2159.091
t2_8_2_3|A=20|B=25|S=0.03|D=24,candidate,t2_8_2_3,20,25,0.03,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.4,19.2,19.6,193.8,19,18.8,19.2,190,-9.8,-10.1,-9.6,-98.2,-33.504,-34.471,-32.877,-336.292,-12.2,-12.4,-11.9,-121.4,5.6,5.4,6,56.4,0.531,0.514,0.571,5.356,20664,20129,22265,209195,19375,18870,21023,196161,93.8,93.1,94.4,937.6,4,4,4,40,4,4,4,40,0,0,0,0,708.5,701,721,7096,100,100,100,1000,0.561,0.552,0.567,5.606,0,0,0,0,0,0,0,0,5340.5,5142,5405,53139,211.364,209.091,214.773,2115.909
t2_8_2_3|A=15|B=10|S=0.03|D=32,candidate,t2_8_2_3,15,10,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,18.9,18.8,19,189.3,18.8,18.7,18.9,188.1,-10.3,-10.5,-10.1,-102.7,-35.214,-35.836,-34.708,-351.705,-12.35,-12.4,-12.2,-123.3,5.6,5.4,5.8,56,0.531,0.514,0.547,5.318,17632,17087,18066,176402,17179.5,16649,17615,171944,97.4,97.2,97.8,974.5,4,4,4,40,4,4,4,40,0,0,0,0,706,697,718,7066,100,100,100,1000,0.563,0.554,0.571,5.63,0,0,0,0,45,0,306,722,6023,5870,6089,60205,217.045,214.773,219.318,2167.045
t2_8_2_3|A=20|B=25|S=0.05|D=32,candidate,t2_8_2_3,20,25,0.05,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23,22.3,23.4,229.4,19.4,19.2,19.9,194.8,-6.25,-7,-5.7,-62.6,-21.368,-23.891,-19.588,-214.376,-11.7,-12.1,-11.2,-116.6,5.7,5.6,5.8,57,0.543,0.533,0.547,5.413,22145.5,21951,22552,221629,20333,20109,20612,203367,91.75,91.3,92.3,917.7,4,4,4,40,4,4,4,40,0,0,0,0,710.5,701,721,7107,100,100,100,1000,0.56,0.552,0.567,5.597,0,0,0,0,0,0,0,0,5004,4871,5111,50007,171.023,164.773,179.545,1711.364
t2_8_2_3|A=25|B=25|S=0.03|D=32,candidate,t2_8_2_3,25,25,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.65,19.2,19.9,196.3,19.1,19,19.5,191.4,-9.5,-10,-9.3,-95.7,-32.646,-34.247,-31.849,-327.735,-12.1,-12.2,-11.6,-120,5.7,5.7,5.8,57.4,0.543,0.538,0.552,5.451,22144.5,21954,22551,221639,20032,19850,20306,200401,90.35,90,91.3,904.1,4,4,4,40,4,4,4,40,0,0,0,0,710.5,701,721,7107,100,100,100,1000,0.56,0.552,0.567,5.597,0,0,0,0,0,0,0,0,5175,5055,5264,51693,207.955,205.682,213.636,2087.5
t2_8_2_3|A=15|B=25|S=0.07|D=32,candidate,t2_8_2_3,15,25,0.07,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,23.55,22.4,24.6,234.2,22.2,19.8,28,228.3,-5.65,-6.9,-4.5,-57.8,-19.349,-23.549,-15.464,-197.897,-8.95,-11.4,-3.2,-83.1,5.7,5.7,5.8,57.2,0.543,0.538,0.552,5.432,22144,21951,22263,221285,20455.5,20273,20603,204457,92.4,92.1,92.7,923.9,4,4,4,40,4,4,4,40,0,0,0,0,710,701,721,7106,100,100,100,1000,0.56,0.552,0.567,5.598,0,0,0,0,20,0,41,207,4892.5,4846,5005,49054,164.205,151.136,178.409,1656.818
t2_8_2_3|A=15|B=25|S=0.03|D=24,candidate,t2_8_2_3,15,25,0.03,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,18.9,19.6,192.1,18.9,18.8,19.1,189.4,-10,-10.4,-9.6,-99.9,-34.188,-35.495,-32.877,-342.113,-12.2,-12.3,-12,-122,5.8,5.6,6.2,58.4,0.552,0.528,0.59,5.546,20663.5,20114,22265,208847,19833.5,19306,21455,200590,96.05,95.7,96.4,960.4,4,4,4,40,4,4,4,40,0,0,0,0,708,701,721,7095,100,100,100,1000,0.562,0.552,0.567,5.607,0,0,0,0,26,0,48,260,5531,5316,5576,54963,213.636,209.091,218.182,2135.227
t2_8_2_3|A=15|B=25|S=0.05|D=32,candidate,t2_8_2_3,15,25,0.05,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,22.35,21.6,23,223.5,19.1,19,19.5,192,-6.75,-7.7,-6.1,-68.5,-23.196,-26.28,-20.962,-234.566,-12,-12.2,-11.6,-119.4,5.9,5.9,6,59.2,0.562,0.557,0.571,5.622,22145,21948,22262,221281,20931,20730,21062,209017,94.5,94.3,94.7,944.7,4,4,4,40,4,4,4,40,0,0,0,0,710,701,721,7106,100,100,100,1000,0.56,0.552,0.567,5.598,0,0,0,0,21.5,0,44,225,5198.5,5144,5318,52051,176.705,169.318,187.5,1778.409
t2_8_2_3|A=20|B=25|S=0.03|D=32,candidate,t2_8_2_3,20,25,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.35,19.2,19.6,193.9,18.95,18.9,19.2,190,-9.75,-10.1,-9.6,-98.1,-33.505,-34.471,-32.877,-335.953,-12.2,-12.3,-11.9,-121.4,6,5.9,6.1,59.8,0.571,0.557,0.575,5.679,22143,21949,22550,221622,20849,20564,21130,208491,94.2,93.5,94.5,940.8,4,4,4,40,4,4,4,40,0,0,0,0,710.5,701,721,7107,100,100,100,1000,0.56,0.552,0.567,5.597,0,0,0,0,0,0,0,0,5288.5,5203,5417,52939,210.795,209.091,214.773,2114.773
t2_8_2_3|A=15|B=25|S=0.03|D=32,candidate,t2_8_2_3,15,25,0.03,32,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,1,19.2,18.9,19.3,191.6,18.9,18.8,19.1,189.2,-10,-10.4,-9.8,-100.4,-34.305,-35.495,-33.677,-343.827,-12.2,-12.4,-12,-122.2,6.2,6.1,6.2,61.6,0.585,0.575,0.59,5.85,22143.5,21951,22262,221272,21305,21121,21441,212984,96.3,96,96.5,962.6,4,4,4,40,4,4,4,40,0,0,0,0,710,701,721,7106,100,100,100,1000,0.56,0.552,0.567,5.598,0,0,0,0,26,0,48,260,5431.5,5405,5584,54618,213.636,211.364,218.182,2140.909
t2_8_2_3|A=25|B=10|S=0.05|D=12,candidate,t2_8_2_3,25,10,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.35,19.1,19.7,193.7,19.1,18.9,19.2,190.9,-9.85,-10.1,-9.5,-98.3,-33.733,-34.471,-32.534,-336.64,-12.1,-12.3,-11.9,-120.5,4.3,4.2,4.4,42.8,0.408,0.4,0.415,4.065,15022.5,14871,15183,150051,13368,13270,13655,134032,89.3,88.7,90.1,893.3,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5265.5,5154,5331,52580,211.932,207.955,214.773,2117.045
t2_8_2_3|A=25|B=10|S=0.05|D=16,candidate,t2_8_2_3,25,10,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.4,19.1,19.7,193.8,19.1,18.9,19.2,190.9,-9.85,-10.1,-9.5,-98.2,-33.675,-34.471,-32.534,-336.299,-12.1,-12.3,-11.9,-120.5,4.45,4.3,4.6,44.6,0.422,0.41,0.438,4.235,15643,15243,15984,156289,14014,13629,14357,140247,89.7,89.1,90.4,897.5,6,6,7,61,6,6,7,61,0,0,0,0,702.5,692,713,7028,100,100,100,1000,0.847,0.834,0.992,8.606,0,0,0,0,0,0,0,0,5278.5,5154,5428,52751,211.932,207.955,214.773,2115.909
t2_8_2_3|A=25|B=25|S=0.03|D=12,candidate,t2_8_2_3,25,25,0.03,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.65,19.2,20.1,196.3,19.1,19,19.4,191.1,-9.55,-10,-9.1,-95.7,-32.705,-34.247,-31.164,-327.734,-12.1,-12.3,-11.7,-120.3,4.45,4.3,4.5,44.3,0.422,0.41,0.429,4.207,17351,16757,17639,172882,15322,14706,15578,152488,88.2,87.5,89.2,882,6,6,6,60,6,5,6,58,0,0,0,0,704,696,715,7049,100,100,100,1000,0.838,0.711,0.855,8.158,0,0,0,0,0,0,0,0,4566.5,4528,4663,45857,208.523,203.409,213.636,2087.5
t2_8_2_3|A=25|B=25|S=0.03|D=16,candidate,t2_8_2_3,25,25,0.03,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.75,19.2,19.9,196.4,19.1,18.9,19.4,191.2,-9.5,-10,-9.2,-95.6,-32.423,-34.247,-31.615,-327.391,-12.1,-12.3,-11.7,-120.2,4.55,4.5,4.7,45.6,0.431,0.425,0.448,4.331,17810,17646,18164,178299,15742,15554,16145,157749,88.35,88,89.3,884.6,6,6,6,60,6,6,6,60,0,0,0,0,705,696,716,7058,100,100,100,1000,0.844,0.831,0.855,8.43,0,0,0,0,0,0,0,0,4607,4502,4747,46043,207.955,204.545,213.636,2086.364
t2_8_2_3|A=25|B=25|S=0.03|D=24,candidate,t2_8_2_3,25,25,0.03,24,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,19.7,19.3,20.1,196.8,19.1,18.9,19.4,191.2,-9.5,-9.9,-9.1,-95.2,-32.534,-33.904,-31.164,-326.02,-12.1,-12.3,-11.7,-120.2,5.4,5.2,5.8,54.3,0.512,0.495,0.552,5.157,20673,20127,22267,209539,18562,18059,20306,188472,89.7,89.3,91.2,899.3,4,4,4,40,4,4,4,40,0,0,0,0,708.5,701,721,7097,100,100,100,1000,0.561,0.552,0.567,5.605,0,0,0,0,0,0,0,0,5180.5,5089,5349,51972,207.955,203.409,212.5,2081.818
t2_8_2_3|A=25|B=15|S=0.05|D=16,candidate,t2_8_2_3,25,15,0.05,16,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,20.15,19.7,20.6,201.5,19.2,19,19.7,192.9,-9,-9.5,-8.5,-90.5,-30.875,-32.534,-29.21,-309.932,-11.95,-12.1,-11.4,-118.5,4.2,4.2,4.3,42.3,0.4,0.396,0.41,4.017,15893.5,15710,16178,159165,14158.5,14084,14561,142360,89.4,88.9,90.2,894.4,6,6,6,60,6,6,6,60,0,0,0,0,703,694,715,7037,100,100,100,1000,0.846,0.832,0.857,8.455,0,0,0,0,0,0,0,0,5020,4949,5139,50350,202.273,196.591,207.955,2028.409
t2_8_2_3|A=25|B=15|S=0.05|D=12,candidate,t2_8_2_3,25,15,0.05,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,20.15,19.7,20.6,202.1,19.3,19.1,19.7,193.1,-9,-9.4,-8.5,-89.9,-30.875,-32.302,-29.21,-307.879,-11.85,-12.1,-11.4,-118.3,4,4,4.2,40.5,0.381,0.381,0.396,3.846,15355,15081,15888,153339,13613,13376,14145,136562,89.05,88.4,89.7,890.5,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7017,100,100,100,1000,0.849,0.836,0.86,8.479,0,0,0,0,0,0,0,0,5036.5,4951,5125,50317,202.273,196.591,206.818,2021.591
t2_8_2_3|A=25|B=10|S=0.07|D=12,candidate,t2_8_2_3,25,10,0.07,12,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,20.7,19.8,22,208.1,20.35,19.6,26.5,215,-8.4,-9.5,-7.2,-83.9,-28.866,-32.423,-24.658,-287.321,-10.8,-11.5,-4.7,-96.4,4.1,4,4.2,40.9,0.39,0.381,0.396,3.884,15023,14870,15183,150048,13073,12971,13372,131218,87.45,86.8,88.1,874.6,6,6,6,60,6,6,6,60,0,0,0,0,701,692,712,7015,100,100,100,1000,0.849,0.836,0.86,8.481,0,0,0,0,0,0,0,0,5172,5053,5260,51690,195.455,181.818,207.955,1953.409
